Entity,Day,Total confirmed deaths due to COVID-19 per million people
Italy,2025-01-09,3324.2893
Italy,2025-01-10,3324.2893
Italy,2025-01-11,3324.2893
Italy,2025-01-12,3324.2893
Italy,2025-01-13,3325.0105
Italy,2025-01-14,3325.0105
Italy,2025-01-15,3325.0105
Italy,2025-01-16,3325.0105
Italy,2025-01-17,3325.0105
Italy,2025-01-18,3325.0105
Italy,2025-01-19,3325.0105
Italy,2025-01-20,3325.514
Italy,2025-01-21,3325.514
Italy,2025-01-22,3325.514
Italy,2025-01-23,3325.514
Italy,2025-01-24,3325.514
Italy,2025-01-25,3325.514
Italy,2025-01-26,3325.514
Italy,2025-01-27,3325.7822
Italy,2025-01-28,3325.7822
Italy,2025-01-29,3325.7822
Italy,2025-01-30,3325.7822
Italy,2025-01-31,3325.7822
Italy,2025-02-01,3325.7822
Italy,2025-02-02,3325.7822
Italy,2025-02-03,3326.0674
Italy,2025-02-04,3326.0674
Italy,2025-02-05,3326.0674
Italy,2025-02-06,3326.0674
Italy,2025-02-07,3326.0674
Italy,2025-02-08,3326.0674
Italy,2025-02-09,3326.0674
Italy,2025-02-10,3326.2686
Italy,2025-02-11,3326.2686
Italy,2025-02-12,3326.2686
Italy,2025-02-13,3326.2686
Italy,2025-02-14,3326.2686
Italy,2025-02-15,3326.2686
Italy,2025-02-16,3326.2686
Italy,2025-02-17,3326.5203
Italy,2025-02-18,3326.5203
Italy,2025-02-19,3326.5203
Italy,2025-02-20,3326.5203
Italy,2025-02-21,3326.5203
Italy,2025-02-22,3326.5203
Italy,2025-02-23,3326.5203
Italy,2025-02-24,3326.8723
Italy,2025-02-25,3326.8723
Italy,2025-02-26,3326.8723
Italy,2025-02-27,3326.8723
Italy,2025-02-28,3326.8723
Italy,2025-03-01,3326.8723
Italy,2025-03-02,3326.8723
Italy,2025-03-03,3327.0906
Italy,2025-03-04,3327.0906
Italy,2025-03-05,3327.0906
Italy,2025-03-06,3327.0906
Italy,2025-03-07,3327.0906
Italy,2025-03-08,3327.0906
Italy,2025-03-09,3327.0906
Italy,2025-03-10,3327.2917
Italy,2025-03-11,3327.2917
Italy,2025-03-12,3327.2917
Italy,2025-03-13,3327.2917
Italy,2025-03-14,3327.2917
Italy,2025-03-15,3327.2917
Italy,2025-03-16,3327.2917
Italy,2025-03-17,3327.493
Italy,2025-03-18,3327.493
Italy,2025-03-19,3327.493
Italy,2025-03-20,3327.493
Italy,2025-03-21,3327.493
Italy,2025-03-22,3327.493
Italy,2025-03-23,3327.493
Italy,2025-03-24,3327.56
Italy,2025-03-25,3327.56
Italy,2025-03-26,3327.56
Italy,2025-03-27,3327.56
Italy,2025-03-28,3327.56
Italy,2025-03-29,3327.56
Italy,2025-03-30,3327.56
Japan,2020-01-04,0
Japan,2020-01-05,0
Japan,2020-01-06,0
Japan,2020-01-07,0
Japan,2020-01-08,0
Japan,2020-01-09,0
Japan,2020-01-10,0
Japan,2020-01-11,0
Japan,2020-01-12,0
Japan,2020-01-13,0
Japan,2020-01-14,0
Japan,2020-01-15,0
Japan,2020-01-16,0
Japan,2020-01-17,0
Japan,2020-01-18,0
Japan,2020-01-19,0
Japan,2020-01-20,0
Japan,2020-01-21,0
Japan,2020-01-22,0
Japan,2020-01-23,0
Japan,2020-01-24,0
Japan,2020-01-25,0
Japan,2020-01-26,0
Japan,2020-01-27,0
Japan,2020-01-28,0
Japan,2020-01-29,0
Japan,2020-01-30,0
Japan,2020-01-31,0
Japan,2020-02-01,0
Japan,2020-02-02,0
Japan,2020-02-03,0
Japan,2020-02-04,0
Japan,2020-02-05,0
Japan,2020-02-06,0
Japan,2020-02-07,0
Japan,2020-02-08,0
Japan,2020-02-09,0
Japan,2020-02-10,0
Japan,2020-02-11,0
Japan,2020-02-12,0
Japan,2020-02-13,0.008000158
Japan,2020-02-14,0.008000158
Japan,2020-02-15,0.008000158
Japan,2020-02-16,0.008000158
Japan,2020-02-17,0.008000158
Japan,2020-02-18,0.008000158
Japan,2020-02-19,0.008000158
Japan,2020-02-20,0.008000158
Japan,2020-02-21,0.008000158
Japan,2020-02-22,0.008000158
Japan,2020-02-23,0.008000158
Japan,2020-02-24,0.008000158
Japan,2020-02-25,0.008000158
Japan,2020-02-26,0.016000316
Japan,2020-02-27,0.03200063
Japan,2020-02-28,0.03200063
Japan,2020-02-29,0.04000079
Japan,2020-03-01,0.048000947
Japan,2020-03-02,0.048000947
Japan,2020-03-03,0.048000947
Japan,2020-03-04,0.048000947
Japan,2020-03-05,0.048000947
Japan,2020-03-06,0.048000947
Japan,2020-03-07,0.048000947
Japan,2020-03-08,0.048000947
Japan,2020-03-09,0.08000158
Japan,2020-03-10,0.08000158
Japan,2020-03-11,0.12000237
Japan,2020-03-12,0.12800252
Japan,2020-03-13,0.152003
Japan,2020-03-14,0.17600347
Japan,2020-03-15,0.17600347
Japan,2020-03-16,0.21600427
Japan,2020-03-17,0.23200458
Japan,2020-03-18,0.23200458
Japan,2020-03-19,0.23200458
Japan,2020-03-20,0.2640052
Japan,2020-03-21,0.2800055
Japan,2020-03-22,0.3200063
Japan,2020-03-23,0.3200063
Japan,2020-03-24,0.33600664
Japan,2020-03-25,0.34400678
Japan,2020-03-26,0.3600071
Japan,2020-03-27,0.36800727
Japan,2020-03-28,0.39200774
Japan,2020-03-29,0.4160082
Japan,2020-03-30,0.43200853
Japan,2020-03-31,0.44800884
Japan,2020-04-01,0.456009
Japan,2020-04-02,0.48000947
Japan,2020-04-03,0.50400996
Japan,2020-04-04,0.5520109
Japan,2020-04-05,0.560011
Japan,2020-04-06,0.5840115
Japan,2020-04-07,0.6400126
Japan,2020-04-08,0.64801276
Japan,2020-04-09,0.6800134
Japan,2020-04-10,0.7040139
Japan,2020-04-11,0.7520148
Japan,2020-04-12,0.7840155
Japan,2020-04-13,0.8160161
Japan,2020-04-14,0.8720172
Japan,2020-04-15,0.9520188
Japan,2020-04-16,1.0880215
Japan,2020-04-17,1.1840234
Japan,2020-04-18,1.2320243
Japan,2020-04-19,1.2880254
Japan,2020-04-20,1.368027
Japan,2020-04-21,1.4880294
Japan,2020-04-22,2.2160437
Japan,2020-04-23,2.2960453
Japan,2020-04-24,2.53605
Japan,2020-04-25,2.6720526
Japan,2020-04-26,2.784055
Japan,2020-04-27,2.8080554
Japan,2020-04-28,3.0080593
Japan,2020-04-29,3.1120615
Japan,2020-04-30,3.3200655
Japan,2020-05-01,3.4560683
Japan,2020-05-02,3.6640723
Japan,2020-05-03,3.9360776
Japan,2020-05-04,4.0800805
Japan,2020-05-05,4.168082
Japan,2020-05-06,4.3440857
Japan,2020-05-07,4.408087
Japan,2020-05-08,4.456088
Japan,2020-05-09,4.8000946
Japan,2020-05-10,4.9040966
Japan,2020-05-11,4.968098
Japan,2020-05-12,5.1441016
Japan,2020-05-13,5.3441052
Japan,2020-05-14,5.4961085
Japan,2020-05-15,5.680112
Japan,2020-05-16,5.8001146
Japan,2020-05-17,5.9521174
Japan,2020-05-18,5.9921184
Japan,2020-05-19,5.9921184
Japan,2020-05-20,6.168122
Japan,2020-05-21,6.2161226
Japan,2020-05-22,6.3681254
Japan,2020-05-23,6.4641275
Japan,2020-05-24,6.5601296
Japan,2020-05-25,6.640131
Japan,2020-05-26,6.7681336
Japan,2020-05-27,6.8641353
Japan,2020-05-28,6.9361367
Japan,2020-05-29,6.992138
Japan,2020-05-30,7.08814
Japan,2020-05-31,7.1281404
Japan,2020-06-01,7.136141
Japan,2020-06-02,7.152141
Japan,2020-06-03,7.200142
Japan,2020-06-04,7.2241426
Japan,2020-06-05,7.256143
Japan,2020-06-06,7.3121443
Japan,2020-06-07,7.3281446
Japan,2020-06-08,7.3281446
Japan,2020-06-09,7.3281446
Japan,2020-06-10,7.352145
Japan,2020-06-11,7.360145
Japan,2020-06-12,7.3761454
Japan,2020-06-13,7.3921456
Japan,2020-06-14,7.400146
Japan,2020-06-15,7.400146
Japan,2020-06-16,7.4161463
Japan,2020-06-17,7.448147
Japan,2020-06-18,7.4801474
Japan,2020-06-19,7.4801474
Japan,2020-06-20,7.6161504
Japan,2020-06-21,7.6241503
Japan,2020-06-22,7.6241503
Japan,2020-06-23,7.6401505
Japan,2020-06-24,7.704152
Japan,2020-06-25,7.7441525
Japan,2020-06-26,7.752153
Japan,2020-06-27,7.768153
Japan,2020-06-28,7.768153
Japan,2020-06-29,7.7761536
Japan,2020-06-30,7.792154
Japan,2020-07-01,7.792154
Japan,2020-07-02,7.8001537
Japan,2020-07-03,7.808154
Japan,2020-07-04,7.816154
Japan,2020-07-05,7.816154
Japan,2020-07-06,7.816154
Japan,2020-07-07,7.8241544
Japan,2020-07-08,7.8401546
Japan,2020-07-09,7.848155
Japan,2020-07-10,7.856155
Japan,2020-07-11,7.856155
Japan,2020-07-12,7.856155
Japan,2020-07-13,7.856155
Japan,2020-07-14,7.856155
Japan,2020-07-15,7.872155
Japan,2020-07-16,7.8801556
Japan,2020-07-17,7.8801556
Japan,2020-07-18,7.8801556
Japan,2020-07-19,7.8801556
Japan,2020-07-20,7.8801556
Japan,2020-07-21,7.9041557
Japan,2020-07-22,7.912156
Japan,2020-07-23,7.9201565
Japan,2020-07-24,7.9361567
Japan,2020-07-25,7.9441566
Japan,2020-07-26,7.9681573
Japan,2020-07-27,7.9681573
Japan,2020-07-28,7.9841576
Japan,2020-07-29,8.008158
Japan,2020-07-30,8.032159
Japan,2020-07-31,8.048159
Japan,2020-08-01,8.08816
Japan,2020-08-02,8.08816
Japan,2020-08-03,8.09616
Japan,2020-08-04,8.12816
Japan,2020-08-05,8.176162
Japan,2020-08-06,8.208162
Japan,2020-08-07,8.264163
Japan,2020-08-08,8.312164
Japan,2020-08-09,8.320164
Japan,2020-08-10,8.376165
Japan,2020-08-11,8.416166
Japan,2020-08-12,8.472167
Japan,2020-08-13,8.504168
Japan,2020-08-14,8.584169
Japan,2020-08-15,8.680171
Japan,2020-08-16,8.704172
Japan,2020-08-17,8.792173
Japan,2020-08-18,8.920176
Japan,2020-08-19,9.0241785
Japan,2020-08-20,9.152181
Japan,2020-08-21,9.240182
Japan,2020-08-22,9.352184
Japan,2020-08-23,9.408186
Japan,2020-08-24,9.448186
Japan,2020-08-25,9.568189
Japan,2020-08-26,9.672191
Japan,2020-08-27,9.808193
Japan,2020-08-28,9.904196
Japan,2020-08-29,10.040198
Japan,2020-08-30,10.1122
Japan,2020-08-31,10.232202
Japan,2020-09-01,10.368204
Japan,2020-09-02,10.456206
Japan,2020-09-03,10.552208
Japan,2020-09-04,10.64021
Japan,2020-09-05,10.7922125
Japan,2020-09-06,10.856215
Japan,2020-09-07,10.904215
Japan,2020-09-08,11.016217
Japan,2020-09-09,11.144219
Japan,2020-09-10,11.248222
Japan,2020-09-11,11.296223
Japan,2020-09-12,11.384225
Japan,2020-09-13,11.512227
Japan,2020-09-14,11.536227
Japan,2020-09-15,11.608229
Japan,2020-09-16,11.6882305
Japan,2020-09-17,11.784232
Japan,2020-09-18,11.856234
Japan,2020-09-19,11.960236
Japan,2020-09-20,12.0002365
Japan,2020-09-21,12.0002365
Japan,2020-09-22,12.064238
Japan,2020-09-23,12.096239
Japan,2020-09-24,12.16024
Japan,2020-09-25,12.256242
Japan,2020-09-26,12.320243
Japan,2020-09-27,12.360244
Japan,2020-09-28,12.384244
Japan,2020-09-29,12.456245
Japan,2020-09-30,12.512247
Japan,2020-10-01,12.568248
Japan,2020-10-02,12.624249
Japan,2020-10-03,12.720251
Japan,2020-10-04,12.776252
Japan,2020-10-05,12.792253
Japan,2020-10-06,12.816253
Japan,2020-10-07,12.840253
Japan,2020-10-08,12.904255
Japan,2020-10-09,12.928255
Japan,2020-10-10,12.992256
Japan,2020-10-11,13.016256
Japan,2020-10-12,13.032257
Japan,2020-10-13,13.072258
Japan,2020-10-14,13.104259
Japan,2020-10-15,13.16826
Japan,2020-10-16,13.20026
Japan,2020-10-17,13.288262
Japan,2020-10-18,13.360264
Japan,2020-10-19,13.392264
Japan,2020-10-20,13.408264
Japan,2020-10-21,13.432265
Japan,2020-10-22,13.480266
Japan,2020-10-23,13.552267
Japan,2020-10-24,13.64827
Japan,2020-10-25,13.68827
Japan,2020-10-26,13.744271
Japan,2020-10-27,13.800272
Japan,2020-10-28,13.840273
Japan,2020-10-29,13.864273
Japan,2020-10-30,13.952275
Japan,2020-10-31,14.040277
Japan,2020-11-01,14.128279
Japan,2020-11-02,14.19228
Japan,2020-11-03,14.240281
Japan,2020-11-04,14.288281
Japan,2020-11-05,14.3522835
Japan,2020-11-06,14.448285
Japan,2020-11-07,14.472285
Japan,2020-11-08,14.496286
Japan,2020-11-09,14.544287
Japan,2020-11-10,14.632289
Japan,2020-11-11,14.728291
Japan,2020-11-12,14.808292
Japan,2020-11-13,14.936295
Japan,2020-11-14,15.040297
Japan,2020-11-15,15.064297
Japan,2020-11-16,15.080297
Japan,2020-11-17,15.2243
Japan,2020-11-18,15.304302
Japan,2020-11-19,15.376304
Japan,2020-11-20,15.544307
Japan,2020-11-21,15.704309
Japan,2020-11-22,15.792312
Japan,2020-11-23,15.848312
Japan,2020-11-24,15.912313
Japan,2020-11-25,16.008316
Japan,2020-11-26,16.17632
Japan,2020-11-27,16.408323
Japan,2020-11-28,16.592327
Japan,2020-11-29,16.848331
Japan,2020-11-30,16.952335
Japan,2020-12-01,17.112337
Japan,2020-12-02,17.376343
Japan,2020-12-03,17.70435
Japan,2020-12-04,17.920353
Japan,2020-12-05,18.26436
Japan,2020-12-06,18.520365
Japan,2020-12-07,18.680368
Japan,2020-12-08,19.056376
Japan,2020-12-09,19.360382
Japan,2020-12-10,19.720388
Japan,2020-12-11,20.016396
Japan,2020-12-12,20.2724
Japan,2020-12-13,20.496405
Japan,2020-12-14,20.680408
Japan,2020-12-15,21.144417
Japan,2020-12-16,21.504425
Japan,2020-12-17,21.912432
Japan,2020-12-18,22.264439
Japan,2020-12-19,22.624447
Japan,2020-12-20,22.984453
Japan,2020-12-21,23.200459
Japan,2020-12-22,23.552465
Japan,2020-12-23,23.952473
Japan,2020-12-24,24.400482
Japan,2020-12-25,24.84049
Japan,2020-12-26,25.240498
Japan,2020-12-27,25.704508
Japan,2020-12-28,26.016514
Japan,2020-12-29,26.448523
Japan,2020-12-30,26.792528
Japan,2020-12-31,27.312538
Japan,2021-01-01,27.680546
Japan,2021-01-02,28.112555
Japan,2021-01-03,28.38456
Japan,2021-01-04,28.792568
Japan,2021-01-05,29.240578
Japan,2021-01-06,29.752586
Japan,2021-01-07,30.328598
Japan,2021-01-08,30.85661
Japan,2021-01-09,31.456621
Japan,2021-01-10,31.96863
Japan,2021-01-11,32.35264
Japan,2021-01-12,32.752647
Japan,2021-01-13,33.160656
Japan,2021-01-14,33.86467
Japan,2021-01-15,34.52068
Japan,2021-01-16,35.04069
Japan,2021-01-17,35.568703
Japan,2021-01-18,36.00871
Japan,2021-01-19,36.384716
Japan,2021-01-20,37.176735
Japan,2021-01-21,37.944748
Japan,2021-01-22,38.640762
Japan,2021-01-23,39.480778
Japan,2021-01-24,40.152794
Japan,2021-01-25,40.672802
Japan,2021-01-26,41.264812
Japan,2021-01-27,42.01683
Japan,2021-01-28,42.888847
Japan,2021-01-29,43.61686
Japan,2021-01-30,44.368874
Japan,2021-01-31,45.23289
Japan,2021-02-01,45.7769
Japan,2021-02-02,46.352913
Japan,2021-02-03,47.296932
Japan,2021-02-04,48.16095
Japan,2021-02-05,49.080967
Japan,2021-02-06,49.944984
Japan,2021-02-07,50.705
Japan,2021-02-08,51.16101
Japan,2021-02-09,51.80902
Japan,2021-02-10,52.457035
Japan,2021-02-11,53.425053
Japan,2021-02-12,54.19307
Japan,2021-02-13,54.79308
Japan,2021-02-14,55.297092
Japan,2021-02-15,55.617096
Japan,2021-02-16,56.12111
Japan,2021-02-17,56.81712
Japan,2021-02-18,57.569138
Japan,2021-02-19,58.19315
Japan,2021-02-20,58.665157
Japan,2021-02-21,59.33717
Japan,2021-02-22,59.79318
Japan,2021-02-23,60.23319
Japan,2021-02-24,60.6732
Japan,2021-02-25,61.177208
Japan,2021-02-26,61.777218
Japan,2021-02-27,62.457233
Japan,2021-02-28,62.88124
Japan,2021-03-01,63.097244
Japan,2021-03-02,63.465252
Japan,2021-03-03,63.87326
Japan,2021-03-04,64.417274
Japan,2021-03-05,64.95328
Japan,2021-03-06,65.42529
Japan,2021-03-07,65.8173
Japan,2021-03-08,66.0253
Japan,2021-03-09,66.39331
Japan,2021-03-10,66.82532
Japan,2021-03-11,67.21732
Japan,2021-03-12,67.60934
Japan,2021-03-13,68.07334
Japan,2021-03-14,68.48135
Japan,2021-03-15,68.72136
Japan,2021-03-16,68.97736
Japan,2021-03-17,69.42537
Japan,2021-03-18,69.73737
Japan,2021-03-19,70.065384
Japan,2021-03-20,70.32139
Japan,2021-03-21,70.49739
Japan,2021-03-22,70.6814
Japan,2021-03-23,70.8894
Japan,2021-03-24,71.2654
Japan,2021-03-25,71.50541
Japan,2021-03-26,71.73741
Japan,2021-03-27,71.98542
Japan,2021-03-28,72.24943
Japan,2021-03-29,72.48943
Japan,2021-03-30,72.68943
Japan,2021-03-31,72.90544
Japan,2021-04-01,73.29745
Japan,2021-04-02,73.48145
Japan,2021-04-03,73.70545
Japan,2021-04-04,73.769455
Japan,2021-04-05,73.84946
Japan,2021-04-06,73.99346
Japan,2021-04-07,74.23347
Japan,2021-04-08,74.40947
Japan,2021-04-09,74.67347
Japan,2021-04-10,74.82548
Japan,2021-04-11,75.05748
Japan,2021-04-12,75.201485
Japan,2021-04-13,75.40149
Japan,2021-04-14,75.753494
Japan,2021-04-15,76.0015
Japan,2021-04-16,76.305504
Japan,2021-04-17,76.673515
Japan,2021-04-18,76.977516
Japan,2021-04-19,77.129524
Japan,2021-04-20,77.36953
Japan,2021-04-21,77.68153
Japan,2021-04-22,78.11354
Japan,2021-04-23,78.40155
Japan,2021-04-24,78.83356
Japan,2021-04-25,79.305565
Japan,2021-04-26,79.77757
Japan,2021-04-27,80.03358
Japan,2021-04-28,80.44159
Japan,2021-04-29,81.55361
Japan,2021-04-30,81.83362
Japan,2021-05-01,82.36962
Japan,2021-05-02,82.88963
Japan,2021-05-03,83.36164
Japan,2021-05-04,83.76165
Japan,2021-05-05,84.13766
Japan,2021-05-06,84.71367
Japan,2021-05-07,85.61769
Japan,2021-05-08,86.58571
Japan,2021-05-09,87.00972
Japan,2021-05-10,87.529724
Japan,2021-05-11,88.51375
Japan,2021-05-12,89.32176
Japan,2021-05-13,90.04178
Japan,2021-05-14,90.92179
Japan,2021-05-15,91.70581
Japan,2021-05-16,92.06582
Japan,2021-05-17,92.72983
Japan,2021-05-18,94.80987
Japan,2021-05-19,95.52188
Japan,2021-05-20,96.3699
Japan,2021-05-21,97.21792
Japan,2021-05-22,97.88993
Japan,2021-05-23,98.49794
Japan,2021-05-24,99.18596
Japan,2021-05-25,99.977974
Japan,2021-05-26,100.80999
Japan,2021-05-27,101.714005
Japan,2021-05-28,102.55402
Japan,2021-05-29,103.36204
Japan,2021-05-30,103.738045
Japan,2021-05-31,104.38606
Japan,2021-06-01,105.12207
Japan,2021-06-02,105.96209
Japan,2021-06-03,106.91411
Japan,2021-06-04,107.594124
Japan,2021-06-05,108.186134
Japan,2021-06-06,108.59414
Japan,2021-06-07,109.162155
Japan,2021-06-08,109.94617
Japan,2021-06-09,110.73019
Japan,2021-06-10,111.258194
Japan,2021-06-11,111.81821
Japan,2021-06-12,112.26621
Japan,2021-06-13,112.57022
Japan,2021-06-14,113.01023
Japan,2021-06-15,113.49824
Japan,2021-06-16,114.15425
Japan,2021-06-17,114.56226
Japan,2021-06-18,114.922264
Japan,2021-06-19,115.20227
Japan,2021-06-20,115.38628
Japan,2021-06-21,115.634285
Japan,2021-06-22,115.97029
Japan,2021-06-23,116.4263
Japan,2021-06-24,116.7863
Japan,2021-06-25,117.01031
Japan,2021-06-26,117.258316
Japan,2021-06-27,117.35432
Japan,2021-06-28,117.64232
Japan,2021-06-29,117.922325
Japan,2021-06-30,118.250336
Japan,2021-07-01,118.418335
Japan,2021-07-02,118.59434
Japan,2021-07-03,118.73834
Japan,2021-07-04,118.78635
Japan,2021-07-05,118.898346
Japan,2021-07-06,119.07435
Japan,2021-07-07,119.17835
Japan,2021-07-08,119.338356
Japan,2021-07-09,119.466354
Japan,2021-07-10,119.58636
Japan,2021-07-11,119.64236
Japan,2021-07-12,119.67436
Japan,2021-07-13,119.77036
Japan,2021-07-14,119.92236
Japan,2021-07-15,120.11437
Japan,2021-07-16,120.21837
Japan,2021-07-17,120.32237
Japan,2021-07-18,120.386375
Japan,2021-07-19,120.482376
Japan,2021-07-20,120.63438
Japan,2021-07-21,120.77838
Japan,2021-07-22,120.85039
Japan,2021-07-23,120.922386
Japan,2021-07-24,120.994385
Japan,2021-07-25,121.034386
Japan,2021-07-26,121.09839
Japan,2021-07-27,121.21039
Japan,2021-07-28,121.282394
Japan,2021-07-29,121.3864
Japan,2021-07-30,121.474396
Japan,2021-07-31,121.5384
Japan,2021-08-01,121.5784
Japan,2021-08-02,121.6344
Japan,2021-08-03,121.7544
Japan,2021-08-04,121.8264
Japan,2021-08-05,121.92241
Japan,2021-08-06,122.042404
Japan,2021-08-07,122.18641
Japan,2021-08-08,122.24241
Japan,2021-08-09,122.37842
Japan,2021-08-10,122.49042
Japan,2021-08-11,122.64242
Japan,2021-08-12,122.866425
Japan,2021-08-13,123.06643
Japan,2021-08-14,123.20243
Japan,2021-08-15,123.26643
Japan,2021-08-16,123.45043
Japan,2021-08-17,123.73844
Japan,2021-08-18,124.010445
Japan,2021-08-19,124.27445
Japan,2021-08-20,124.506454
Japan,2021-08-21,124.77046
Japan,2021-08-22,125.05047
Japan,2021-08-23,125.30647
Japan,2021-08-24,125.54648
Japan,2021-08-25,125.89848
Japan,2021-08-26,126.378494
Japan,2021-08-27,126.8105
Japan,2021-08-28,127.17051
Japan,2021-08-29,127.57052
Japan,2021-08-30,127.95452
Japan,2021-08-31,128.33054
Japan,2021-09-01,128.98654
Japan,2021-09-02,129.47455
Japan,2021-09-03,129.97856
Japan,2021-09-04,130.50658
Japan,2021-09-05,130.83458
Japan,2021-09-06,131.09859
Japan,2021-09-07,131.4906
Japan,2021-09-08,132.2026
Japan,2021-09-09,132.82661
Japan,2021-09-10,133.52263
Japan,2021-09-11,133.93864
Japan,2021-09-12,134.37865
Japan,2021-09-13,134.77066
Japan,2021-09-14,135.15466
Japan,2021-09-15,135.67468
Japan,2021-09-16,136.24269
Japan,2021-09-17,136.7787
Japan,2021-09-18,137.2507
Japan,2021-09-19,137.63472
Japan,2021-09-20,137.86671
Japan,2021-09-21,138.21072
Japan,2021-09-22,138.55473
Japan,2021-09-23,139.37074
Japan,2021-09-24,139.37074
Japan,2021-09-25,139.62675
Japan,2021-09-26,139.85876
Japan,2021-09-27,140.09076
Japan,2021-09-28,140.41077
Japan,2021-09-29,140.84277
Japan,2021-09-30,141.18678
Japan,2021-10-01,141.4668
Japan,2021-10-02,141.73079
Japan,2021-10-03,141.8428
Japan,2021-10-04,142.0508
Japan,2021-10-05,142.3148
Japan,2021-10-06,142.55481
Japan,2021-10-07,142.85081
Japan,2021-10-08,143.21883
Japan,2021-10-09,143.41882
Japan,2021-10-10,143.53084
Japan,2021-10-11,143.67484
Japan,2021-10-12,143.89084
Japan,2021-10-13,144.16284
Japan,2021-10-14,144.41084
Japan,2021-10-15,144.62685
Japan,2021-10-16,144.73886
Japan,2021-10-17,144.82686
Japan,2021-10-18,144.97086
Japan,2021-10-19,145.17087
Japan,2021-10-20,145.25887
Japan,2021-10-21,145.38687
Japan,2021-10-22,145.46687
Japan,2021-10-23,145.53087
Japan,2021-10-24,145.59488
Japan,2021-10-25,145.65887
Japan,2021-10-26,145.77087
Japan,2021-10-27,145.82687
Japan,2021-10-28,145.89888
Japan,2021-10-29,146.02689
Japan,2021-10-30,146.09088
Japan,2021-10-31,146.14688
Japan,2021-11-01,146.20288
Japan,2021-11-02,146.25888
Japan,2021-11-03,146.32289
Japan,2021-11-04,146.37088
Japan,2021-11-05,146.45088
Japan,2021-11-06,146.47488
Japan,2021-11-07,146.4829
Japan,2021-11-08,146.5069
Japan,2021-11-09,146.53088
Japan,2021-11-10,146.54689
Japan,2021-11-11,146.5869
Japan,2021-11-12,146.5869
Japan,2021-11-13,146.60289
Japan,2021-11-14,146.6189
Japan,2021-11-15,146.6189
Japan,2021-11-16,146.6509
Japan,2021-11-17,146.69089
Japan,2021-11-18,146.73889
Japan,2021-11-19,146.73889
Japan,2021-11-20,146.7789
Japan,2021-11-21,146.7789
Japan,2021-11-22,146.79489
Japan,2021-11-23,146.8109
Japan,2021-11-24,146.8189
Japan,2021-11-25,146.82689
Japan,2021-11-26,146.8589
Japan,2021-11-27,146.8669
Japan,2021-11-28,146.8669
Japan,2021-11-29,146.8749
Japan,2021-11-30,146.8829
Japan,2021-12-01,146.8989
Japan,2021-12-02,146.90689
Japan,2021-12-03,146.9149
Japan,2021-12-04,146.9149
Japan,2021-12-05,146.9149
Japan,2021-12-06,146.9229
Japan,2021-12-07,146.9389
Japan,2021-12-08,146.9549
Japan,2021-12-09,146.9709
Japan,2021-12-10,146.9789
Japan,2021-12-11,146.9869
Japan,2021-12-12,146.9869
Japan,2021-12-13,146.9949
Japan,2021-12-14,147.0029
Japan,2021-12-15,147.0109
Japan,2021-12-16,147.0269
Japan,2021-12-17,147.0349
Japan,2021-12-18,147.0349
Japan,2021-12-19,147.0349
Japan,2021-12-20,147.0349
Japan,2021-12-21,147.0509
Japan,2021-12-22,147.0669
Japan,2021-12-23,147.0909
Japan,2021-12-24,147.0909
Japan,2021-12-25,147.0989
Japan,2021-12-26,147.0989
Japan,2021-12-27,147.0989
Japan,2021-12-28,147.1149
Japan,2021-12-29,147.1469
Japan,2021-12-30,147.1469
Japan,2021-12-31,147.1469
Japan,2022-01-01,147.1469
Japan,2022-01-02,147.1629
Japan,2022-01-03,147.1709
Japan,2022-01-04,147.17891
Japan,2022-01-05,147.1869
Japan,2022-01-06,147.1869
Japan,2022-01-07,147.20291
Japan,2022-01-08,147.2189
Japan,2022-01-09,147.2269
Japan,2022-01-10,147.2429
Japan,2022-01-11,147.25891
Japan,2022-01-12,147.2989
Japan,2022-01-13,147.31491
Japan,2022-01-14,147.40291
Japan,2022-01-15,147.45091
Japan,2022-01-16,147.4669
Japan,2022-01-17,147.47491
Japan,2022-01-18,147.55492
Japan,2022-01-19,147.65892
Japan,2022-01-20,147.75491
Japan,2022-01-21,147.82692
Japan,2022-01-22,147.92291
Japan,2022-01-23,148.05092
Japan,2022-01-24,148.18692
Japan,2022-01-25,148.47493
Japan,2022-01-26,148.79494
Japan,2022-01-27,149.13895
Japan,2022-01-28,149.49095
Japan,2022-01-29,149.83496
Japan,2022-01-30,150.11496
Japan,2022-01-31,150.33896
Japan,2022-02-01,150.97098
Japan,2022-02-02,151.59499
Japan,2022-02-03,152.315
Japan,2022-02-04,153.05103
Japan,2022-02-05,154.05904
Japan,2022-02-06,154.59505
Japan,2022-02-07,155.57108
Japan,2022-02-08,156.6991
Japan,2022-02-09,157.93912
Japan,2022-02-10,159.33914
Japan,2022-02-11,160.47516
Japan,2022-02-12,161.61919
Japan,2022-02-13,162.87521
Japan,2022-02-14,163.95523
Japan,2022-02-15,165.61127
Japan,2022-02-16,167.6353
Japan,2022-02-17,169.58734
Japan,2022-02-18,171.46738
Japan,2022-02-19,173.09142
Japan,2022-02-20,174.57144
Japan,2022-02-21,176.00348
Japan,2022-02-22,178.17952
