Entity,Day,"People vaccinated (cumulative, per hundred)"
High-income countries,2023-01-18,79.775055
High-income countries,2023-01-19,79.778946
High-income countries,2023-01-20,79.782906
High-income countries,2023-01-21,79.78483
High-income countries,2023-01-22,79.78607
High-income countries,2023-01-23,79.78895
High-income countries,2023-01-24,79.79176
High-income countries,2023-01-25,79.79447
High-income countries,2023-01-26,79.79702
High-income countries,2023-01-27,79.7998
High-income countries,2023-01-28,79.8017
High-income countries,2023-01-29,79.80292
High-income countries,2023-01-30,79.80521
High-income countries,2023-01-31,79.807526
High-income countries,2023-02-01,79.80983
High-income countries,2023-02-02,79.81208
High-income countries,2023-02-03,79.814644
High-income countries,2023-02-04,79.81641
High-income countries,2023-02-05,79.8176
High-income countries,2023-02-06,79.819855
High-income countries,2023-02-07,79.822105
High-income countries,2023-02-08,79.824295
High-income countries,2023-02-09,79.82643
High-income countries,2023-02-10,79.82868
High-income countries,2023-02-11,79.8301
High-income countries,2023-02-12,79.831154
High-income countries,2023-02-13,79.833115
High-income countries,2023-02-14,79.83504
High-income countries,2023-02-15,79.83707
High-income countries,2023-02-16,79.83904
High-income countries,2023-02-17,79.84119
High-income countries,2023-02-18,79.842674
High-income countries,2023-02-19,79.84368
High-income countries,2023-02-20,79.84536
High-income countries,2023-02-21,79.84733
High-income countries,2023-02-22,79.84921
High-income countries,2023-02-23,79.85104
High-income countries,2023-02-24,79.85309
High-income countries,2023-02-25,79.85449
High-income countries,2023-02-26,79.85548
High-income countries,2023-02-27,79.85737
High-income countries,2023-02-28,79.859245
High-income countries,2023-03-01,79.861115
High-income countries,2023-03-02,79.86301
High-income countries,2023-03-03,79.86503
High-income countries,2023-03-04,79.8664
High-income countries,2023-03-05,79.8674
High-income countries,2023-03-06,79.869225
High-income countries,2023-03-07,79.87107
High-income countries,2023-03-08,79.87287
High-income countries,2023-03-09,79.87466
High-income countries,2023-03-10,79.876625
High-income countries,2023-03-11,79.87791
High-income countries,2023-03-12,79.878876
High-income countries,2023-03-13,79.88058
High-income countries,2023-03-14,79.8823
High-income countries,2023-03-15,79.88409
High-income countries,2023-03-16,79.8858
High-income countries,2023-03-17,79.887634
High-income countries,2023-03-18,79.88888
High-income countries,2023-03-19,79.88984
High-income countries,2023-03-20,79.8916
High-income countries,2023-03-21,79.8933
High-income countries,2023-03-22,79.89506
High-income countries,2023-03-23,79.896736
High-income countries,2023-03-24,79.89857
High-income countries,2023-03-25,79.89976
High-income countries,2023-03-26,79.900696
High-income countries,2023-03-27,79.90234
High-income countries,2023-03-28,79.90405
High-income countries,2023-03-29,79.905754
High-income countries,2023-03-30,79.90743
High-income countries,2023-03-31,79.90915
High-income countries,2023-04-01,79.91024
High-income countries,2023-04-02,79.91114
High-income countries,2023-04-03,79.91273
High-income countries,2023-04-04,79.914345
High-income countries,2023-04-05,79.915955
High-income countries,2023-04-06,79.91757
High-income countries,2023-04-07,79.91911
High-income countries,2023-04-08,79.920235
High-income countries,2023-04-09,79.921074
High-income countries,2023-04-10,79.922615
High-income countries,2023-04-11,79.92418
High-income countries,2023-04-12,79.925766
High-income countries,2023-04-13,79.92725
High-income countries,2023-04-14,79.928795
High-income countries,2023-04-15,79.92992
High-income countries,2023-04-16,79.93078
High-income countries,2023-04-17,79.932236
High-income countries,2023-04-18,79.93366
High-income countries,2023-04-19,79.934975
High-income countries,2023-04-20,79.93635
High-income countries,2023-04-21,79.93786
High-income countries,2023-04-22,79.93898
High-income countries,2023-04-23,79.93987
High-income countries,2023-04-24,79.94137
High-income countries,2023-04-25,79.942924
High-income countries,2023-04-26,79.94429
High-income countries,2023-04-27,79.94563
High-income countries,2023-04-28,79.94701
High-income countries,2023-04-29,79.94789
High-income countries,2023-04-30,79.94862
High-income countries,2023-05-01,79.949974
High-income countries,2023-05-02,79.95141
High-income countries,2023-05-03,79.95279
High-income countries,2023-05-04,79.95417
High-income countries,2023-05-05,79.95564
High-income countries,2023-05-06,79.956635
High-income countries,2023-05-07,79.95746
High-income countries,2023-05-08,79.95854
High-income countries,2023-05-09,79.95918
High-income countries,2023-05-10,79.95972
High-income countries,2023-05-11,79.96026
High-income countries,2023-05-12,79.96079
High-income countries,2023-05-13,79.96138
High-income countries,2023-05-14,79.96197
High-income countries,2023-05-15,79.96257
High-income countries,2023-05-16,79.963165
High-income countries,2023-05-17,79.96376
High-income countries,2023-05-18,79.96435
High-income countries,2023-05-19,79.96494
High-income countries,2023-05-20,79.96553
High-income countries,2023-05-21,79.96611
High-income countries,2023-05-22,79.966705
High-income countries,2023-05-23,79.9673
High-income countries,2023-05-24,79.96789
High-income countries,2023-05-25,79.96848
High-income countries,2023-05-26,79.96907
High-income countries,2023-05-27,79.96965
High-income countries,2023-05-28,79.97022
High-income countries,2023-05-29,79.9708
High-income countries,2023-05-30,79.97139
High-income countries,2023-05-31,79.97198
High-income countries,2023-06-01,79.972565
High-income countries,2023-06-02,79.973145
High-income countries,2023-06-03,79.973724
High-income countries,2023-06-04,79.9743
High-income countries,2023-06-05,79.97488
High-income countries,2023-06-06,79.975464
High-income countries,2023-06-07,79.97604
High-income countries,2023-06-08,79.97663
High-income countries,2023-06-09,79.97721
High-income countries,2023-06-10,79.97779
High-income countries,2023-06-11,79.97836
High-income countries,2023-06-12,79.97894
High-income countries,2023-06-13,79.97952
High-income countries,2023-06-14,79.9801
High-income countries,2023-06-15,79.98068
High-income countries,2023-06-16,79.98126
High-income countries,2023-06-17,79.98184
High-income countries,2023-06-18,79.982414
High-income countries,2023-06-19,79.98299
High-income countries,2023-06-20,79.983574
High-income countries,2023-06-21,79.984146
High-income countries,2023-06-22,79.984726
High-income countries,2023-06-23,79.985306
High-income countries,2023-06-24,79.98588
High-income countries,2023-06-25,79.98644
High-income countries,2023-06-26,79.98702
High-income countries,2023-06-27,79.9876
High-income countries,2023-06-28,79.98818
High-income countries,2023-06-29,79.98876
High-income countries,2023-06-30,79.98934
High-income countries,2023-07-01,79.989914
High-income countries,2023-07-02,79.99049
High-income countries,2023-07-03,79.991066
High-income countries,2023-07-04,79.991646
High-income countries,2023-07-05,79.992226
High-income countries,2023-07-06,79.992805
High-income countries,2023-07-07,79.993385
High-income countries,2023-07-08,79.99396
High-income countries,2023-07-09,79.99453
High-income countries,2023-07-10,79.9951
High-income countries,2023-07-11,79.99568
High-income countries,2023-07-12,79.996254
High-income countries,2023-07-13,79.996826
High-income countries,2023-07-14,79.997406
High-income countries,2023-07-15,79.99798
High-income countries,2023-07-16,79.99855
High-income countries,2023-07-17,79.999115
High-income countries,2023-07-18,79.99969
High-income countries,2023-07-19,80.00025
High-income countries,2023-07-20,80.00082
High-income countries,2023-07-21,80.00138
High-income countries,2023-07-22,80.001945
High-income countries,2023-07-23,80.00251
High-income countries,2023-07-24,80.003105
High-income countries,2023-07-25,80.00368
High-income countries,2023-07-26,80.00424
High-income countries,2023-07-27,80.00481
High-income countries,2023-07-28,80.00537
High-income countries,2023-07-29,80.005936
High-income countries,2023-07-30,80.0065
High-income countries,2023-07-31,80.00707
High-income countries,2023-08-01,80.00764
High-income countries,2023-08-02,80.00821
High-income countries,2023-08-03,80.00877
High-income countries,2023-08-04,80.00934
High-income countries,2023-08-05,80.0099
High-income countries,2023-08-06,80.01047
High-income countries,2023-08-07,80.01103
High-income countries,2023-08-08,80.0116
High-income countries,2023-08-09,80.01217
High-income countries,2023-08-10,80.01273
High-income countries,2023-08-11,80.0133
High-income countries,2023-08-12,80.01386
High-income countries,2023-08-13,80.01443
High-income countries,2023-08-14,80.01499
High-income countries,2023-08-15,80.01556
High-income countries,2023-08-16,80.01613
High-income countries,2023-08-17,80.01669
High-income countries,2023-08-18,80.01726
High-income countries,2023-08-19,80.01782
High-income countries,2023-08-20,80.01839
High-income countries,2023-08-21,80.01896
High-income countries,2023-08-22,80.01952
High-income countries,2023-08-23,80.02009
High-income countries,2023-08-24,80.02066
High-income countries,2023-08-25,80.021225
High-income countries,2023-08-26,80.02179
High-income countries,2023-08-27,80.022354
High-income countries,2023-08-28,80.02292
High-income countries,2023-08-29,80.02348
High-income countries,2023-08-30,80.024
High-income countries,2023-08-31,80.02452
High-income countries,2023-09-01,80.02504
High-income countries,2023-09-02,80.02555
High-income countries,2023-09-03,80.02607
High-income countries,2023-09-04,80.02658
High-income countries,2023-09-05,80.02709
High-income countries,2023-09-06,80.02761
High-income countries,2023-09-07,80.02813
High-income countries,2023-09-08,80.02864
High-income countries,2023-09-09,80.02915
High-income countries,2023-09-10,80.02967
High-income countries,2023-09-11,80.03018
High-income countries,2023-09-12,80.0307
High-income countries,2023-09-13,80.03121
High-income countries,2023-09-14,80.03173
High-income countries,2023-09-15,80.03225
High-income countries,2023-09-16,80.03276
High-income countries,2023-09-17,80.03327
High-income countries,2023-09-18,80.03379
High-income countries,2023-09-19,80.03431
High-income countries,2023-09-20,80.03483
High-income countries,2023-09-21,80.03534
High-income countries,2023-09-22,80.03586
High-income countries,2023-09-23,80.036705
High-income countries,2023-09-24,80.037544
High-income countries,2023-09-25,80.03839
High-income countries,2023-09-26,80.03923
High-income countries,2023-09-27,80.04008
High-income countries,2023-09-28,80.04092
High-income countries,2023-09-29,80.04176
High-income countries,2023-09-30,80.042274
High-income countries,2023-10-01,80.042786
High-income countries,2023-10-02,80.043304
High-income countries,2023-10-03,80.04382
High-income countries,2023-10-04,80.04434
High-income countries,2023-10-05,80.04486
High-income countries,2023-10-06,80.04538
High-income countries,2023-10-07,80.04589
High-income countries,2023-10-08,80.04641
High-income countries,2023-10-09,80.04692
High-income countries,2023-10-10,80.04745
High-income countries,2023-10-11,80.047966
High-income countries,2023-10-12,80.048485
High-income countries,2023-10-13,80.049
High-income countries,2023-10-14,80.04952
High-income countries,2023-10-15,80.05003
High-income countries,2023-10-16,80.05055
High-income countries,2023-10-17,80.05107
High-income countries,2023-10-18,80.0516
High-income countries,2023-10-19,80.05212
High-income countries,2023-10-20,80.052635
High-income countries,2023-10-21,80.053154
High-income countries,2023-10-22,80.053665
High-income countries,2023-10-23,80.054184
High-income countries,2023-10-24,80.05471
High-income countries,2023-10-25,80.05524
High-income countries,2023-10-26,80.05576
High-income countries,2023-10-27,80.05628
High-income countries,2023-10-28,80.0568
High-income countries,2023-10-29,80.05731
High-income countries,2023-10-30,80.05783
High-income countries,2023-10-31,80.05835
High-income countries,2023-11-01,80.05887
High-income countries,2023-11-02,80.059395
High-income countries,2023-11-03,80.05991
High-income countries,2023-11-04,80.060425
High-income countries,2023-11-05,80.06094
