Entity,Day,Case fatality rate of COVID-19 (%)
Italy,2022-03-19,1.1483699
Italy,2022-03-20,1.1426809
Italy,2022-03-21,1.1382768
Italy,2022-03-22,1.1363934
Italy,2022-03-23,1.1299311
Italy,2022-03-24,1.1247259
Italy,2022-03-25,1.119444
Italy,2022-03-26,1.1144598
Italy,2022-03-27,1.1094712
Italy,2022-03-28,1.1053606
Italy,2022-03-29,1.1035974
Italy,2022-03-30,1.097183
Italy,2022-03-31,1.0929717
Italy,2022-04-01,1.0885067
Italy,2022-04-02,1.0838557
Italy,2022-04-03,1.079495
Italy,2022-04-04,1.0762899
Italy,2022-04-05,1.0748636
Italy,2022-04-06,1.069774
Italy,2022-04-07,1.0657928
Italy,2022-04-08,1.0618384
Italy,2022-04-09,1.0580539
Italy,2022-04-10,1.0543158
Italy,2022-04-11,1.0511869
Italy,2022-04-12,1.049968
Italy,2022-04-13,1.0453359
Italy,2022-04-14,1.0421083
Italy,2022-04-15,1.0386653
Italy,2022-04-16,1.0353695
Italy,2022-04-17,1.0319521
Italy,2022-04-18,1.0290612
Italy,2022-04-19,1.0283474
Italy,2022-04-20,1.0273701
Italy,2022-04-21,1.0221559
Italy,2022-04-22,1.0183228
Italy,2022-04-23,1.0148935
Italy,2022-04-24,1.0112997
Italy,2022-04-25,1.0082265
Italy,2022-04-26,1.0072247
Italy,2022-04-27,1.0062612
Italy,2022-04-28,1.0019377
Italy,2022-04-29,0.9984472
Italy,2022-04-30,0.99564373
Italy,2022-05-01,0.99316657
Italy,2022-05-02,0.99130005
Italy,2022-05-03,0.99090654
Italy,2022-05-04,0.9881005
Italy,2022-05-05,0.9861842
Italy,2022-05-06,0.98413163
Italy,2022-05-07,0.98226875
Italy,2022-05-08,0.98055357
Italy,2022-05-09,0.9791596
Italy,2022-05-10,0.9786447
Italy,2022-05-11,0.9763215
Italy,2022-05-12,0.9745378
Italy,2022-05-13,0.9730351
Italy,2022-05-14,0.9714771
Italy,2022-05-15,0.96993876
Italy,2022-05-16,0.9687257
Italy,2022-05-17,0.96854144
Italy,2022-05-18,0.9668654
Italy,2022-05-19,0.96591467
Italy,2022-05-20,0.9648159
Italy,2022-05-21,0.96382934
Italy,2022-05-22,0.96300113
Italy,2022-05-23,0.9621771
Italy,2022-05-24,0.96208197
Italy,2022-05-25,0.9609916
Italy,2022-05-26,0.96037346
Italy,2022-05-27,0.95973665
Italy,2022-05-28,0.9592328
Italy,2022-05-29,0.95858455
Italy,2022-05-30,0.9579055
Italy,2022-05-31,0.95782983
Italy,2022-06-01,0.95685136
Italy,2022-06-02,0.956157
Italy,2022-06-03,0.9556391
Italy,2022-06-04,0.9553379
Italy,2022-06-05,0.9543608
Italy,2022-06-06,0.9536688
Italy,2022-06-07,0.95359933
Italy,2022-06-08,0.9524466
Italy,2022-06-09,0.951659
Italy,2022-06-10,0.9508007
Italy,2022-06-11,0.9499701
Italy,2022-06-12,0.9491005
Italy,2022-06-13,0.94820964
Italy,2022-06-14,0.94786906
Italy,2022-06-15,0.94614816
Italy,2022-06-16,0.9446686
Italy,2022-06-17,0.94305855
Italy,2022-06-18,0.9413735
Italy,2022-06-19,0.93978083
Italy,2022-06-20,0.93808097
Italy,2022-06-21,0.93752456
Italy,2022-06-22,0.9345672
Italy,2022-06-23,0.931998
Italy,2022-06-24,0.9294511
Italy,2022-06-25,0.9268402
Italy,2022-06-26,0.9241615
Italy,2022-06-27,0.9219029
Italy,2022-06-28,0.9209847
Italy,2022-06-29,0.9171353
Italy,2022-06-30,0.9127129
Italy,2022-07-01,0.90888083
Italy,2022-07-02,0.90502363
Italy,2022-07-03,0.90120035
Italy,2022-07-04,0.89800286
Italy,2022-07-05,0.8965553
Italy,2022-07-06,0.89075476
Italy,2022-07-07,0.8859881
Italy,2022-07-08,0.88146615
Italy,2022-07-09,0.87734914
Italy,2022-07-10,0.87334716
Italy,2022-07-11,0.86990917
Italy,2022-07-12,0.8668275
Italy,2022-07-13,0.86127645
Italy,2022-07-14,0.85695314
Italy,2022-07-15,0.8528002
Italy,2022-07-16,0.8492916
Italy,2022-07-17,0.8459788
Italy,2022-07-18,0.8434736
Italy,2022-07-19,0.84268886
Italy,2022-07-20,0.83852845
Italy,2022-07-21,0.8357282
Italy,2022-07-22,0.83316606
Italy,2022-07-23,0.8310135
Italy,2022-07-24,0.828787
Italy,2022-07-25,0.8270787
Italy,2022-07-26,0.8266172
Italy,2022-07-27,0.8243074
Italy,2022-07-28,0.8227532
Italy,2022-07-29,0.8213107
Italy,2022-07-30,0.8203422
Italy,2022-07-31,0.81895375
Italy,2022-08-01,0.8178983
Italy,2022-08-02,0.81771475
Italy,2022-08-03,0.8160942
Italy,2022-08-04,0.8151304
Italy,2022-08-05,0.81423867
Italy,2022-08-06,0.813598
Italy,2022-08-07,0.8130026
Italy,2022-08-08,0.812333
Italy,2022-08-09,0.8124067
Italy,2022-08-10,0.8115973
Italy,2022-08-11,0.81107265
Italy,2022-08-12,0.8106035
Italy,2022-08-13,0.8103036
Italy,2022-08-14,0.8099692
Italy,2022-08-15,0.80959904
Italy,2022-08-16,0.80942196
Italy,2022-08-17,0.8094109
Italy,2022-08-18,0.8086431
Italy,2022-08-19,0.8083017
Italy,2022-08-20,0.807952
Italy,2022-08-21,0.80744773
Italy,2022-08-22,0.80701256
Italy,2022-08-23,0.8069707
Italy,2022-08-24,0.8062733
Italy,2022-08-25,0.8058465
Italy,2022-08-26,0.8053644
Italy,2022-08-27,0.8050054
Italy,2022-08-28,0.80456704
Italy,2022-08-29,0.804104
Italy,2022-08-30,0.8040713
Italy,2022-08-31,0.8033757
Italy,2022-09-01,0.80298585
Italy,2022-09-02,0.80254453
Italy,2022-09-03,0.80225813
Italy,2022-09-04,0.8018308
Italy,2022-09-05,0.8014853
Italy,2022-09-06,0.80142623
Italy,2022-09-07,0.80088395
Italy,2022-09-08,0.8005032
Italy,2022-09-09,0.8002777
Italy,2022-09-10,0.79998076
Italy,2022-09-11,0.7994975
Italy,2022-09-12,0.7992051
Italy,2022-09-13,0.79912245
Italy,2022-09-14,0.79870546
Italy,2022-09-15,0.7983364
Italy,2022-09-16,0.79795885
Italy,2022-09-17,0.7975317
Italy,2022-09-18,0.7970857
Italy,2022-09-19,0.7967956
Italy,2022-09-20,0.79663867
Italy,2022-09-21,0.7958903
Italy,2022-09-22,0.79533833
Italy,2022-09-23,0.79480267
Italy,2022-09-24,0.7942701
Italy,2022-09-25,0.7936661
Italy,2022-09-26,0.7930556
Italy,2022-09-27,0.7928434
Italy,2022-09-28,0.79153836
Italy,2022-09-29,0.7904522
Italy,2022-09-30,0.78926384
Italy,2022-10-01,0.7882219
Italy,2022-10-02,0.78723234
Italy,2022-10-03,0.78631103
Italy,2022-10-04,0.7860551
Italy,2022-10-05,0.78422445
Italy,2022-10-06,0.7828484
Italy,2022-10-07,0.781548
Italy,2022-10-08,0.7802854
Italy,2022-10-09,0.7790515
Italy,2022-10-10,0.77805513
Italy,2022-10-11,0.77776426
Italy,2022-10-12,0.77587456
Italy,2022-10-13,0.7745605
Italy,2022-10-14,0.77330774
Italy,2022-10-15,0.7723708
Italy,2022-10-16,0.77138263
Italy,2022-10-17,0.7705114
Italy,2022-10-18,0.77044606
Italy,2022-10-19,0.76899344
Italy,2022-10-20,0.7679609
Italy,2022-10-21,0.7669827
Italy,2022-10-22,0.7661841
Italy,2022-10-23,0.7655347
Italy,2022-10-24,0.7649196
Italy,2022-10-25,0.76470655
Italy,2022-10-26,0.7636278
Italy,2022-10-27,0.7628833
Italy,2022-10-28,0.7622517
Italy,2022-10-29,0.7616716
Italy,2022-10-30,0.7611271
Italy,2022-10-31,0.7607543
Italy,2022-11-01,0.7607219
Italy,2022-11-02,0.7600563
Italy,2022-11-03,0.7598563
Italy,2022-11-04,0.758971
Italy,2022-11-05,0.7585582
Italy,2022-11-06,0.75813353
Italy,2022-11-07,0.7576627
Italy,2022-11-08,0.75755906
Italy,2022-11-09,0.75668085
Italy,2022-11-10,0.7561254
Italy,2022-11-11,0.7555033
Italy,2022-11-12,0.75499284
Italy,2022-11-13,0.754408
Italy,2022-11-14,0.7538808
Italy,2022-11-15,0.75380015
Italy,2022-11-16,0.7527534
Italy,2022-11-17,0.7519849
Italy,2022-11-18,0.75117123
Italy,2022-11-19,0.7504373
Italy,2022-11-20,0.7497301
Italy,2022-11-21,0.74907684
Italy,2022-11-22,0.7489571
Italy,2022-11-23,0.7478839
Italy,2022-11-24,0.7472376
Italy,2022-11-25,0.7464677
Italy,2022-11-26,0.74575055
Italy,2022-11-27,0.7451229
Italy,2022-11-28,0.74459934
Italy,2022-11-29,0.7445569
Italy,2022-11-30,0.7435907
Italy,2022-12-01,0.74281794
Italy,2022-12-02,0.74212843
Italy,2022-12-03,0.74153626
Italy,2022-12-04,0.7409514
Italy,2022-12-05,0.7403684
Italy,2022-12-06,0.74026316
Italy,2022-12-07,0.73945093
Italy,2022-12-08,0.7388046
Italy,2022-12-09,0.7382574
Italy,2022-12-10,0.7382898
Italy,2022-12-11,0.7377386
Italy,2022-12-12,0.7372404
Italy,2022-12-13,0.7371923
Italy,2022-12-14,0.73650366
Italy,2022-12-15,0.7362532
Italy,2022-12-16,0.7359659
Italy,2022-12-17,0.73581004
Italy,2022-12-18,0.7355963
Italy,2022-12-19,0.73538923
Italy,2022-12-20,0.735474
Italy,2022-12-21,0.735104
Italy,2022-12-22,0.73506
Italy,2022-12-23,0.7351087
Italy,2022-12-24,0.73508215
Italy,2022-12-25,0.73489344
Italy,2022-12-26,0.7346008
Italy,2022-12-27,0.7346117
Italy,2022-12-28,0.73467094
Italy,2022-12-29,0.73461264
Italy,2022-12-30,0.7343468
Italy,2022-12-31,0.73422116
Italy,2023-01-01,0.7340104
Italy,2023-01-02,0.7337226
Italy,2023-01-03,0.73390573
Italy,2023-01-04,0.7336724
Italy,2023-01-05,0.7334986
Italy,2023-01-06,0.7334626
Italy,2023-01-07,0.733265
Italy,2023-01-08,0.73329496
Italy,2023-01-09,0.73311543
Italy,2023-01-10,0.73320943
Italy,2023-01-11,0.73320484
Italy,2023-01-12,0.7332054
Italy,2023-01-13,0.73330265
Italy,2023-01-14,0.7333791
Italy,2023-01-15,0.7334574
Italy,2023-01-16,0.7334037
Italy,2023-01-17,0.73360735
Italy,2023-01-18,0.7335904
Italy,2023-01-19,0.7336578
Italy,2023-01-20,0.7337532
Italy,2023-01-21,0.73377216
Italy,2023-01-22,0.7338384
Italy,2023-01-23,0.733794
Italy,2023-01-24,0.7338949
Italy,2023-01-25,0.73394924
Italy,2023-01-26,0.7339913
Italy,2023-01-27,0.7340086
Italy,2023-01-28,0.73401445
Italy,2023-01-29,0.73397005
Italy,2023-01-30,0.733969
Italy,2023-01-31,0.73404586
Italy,2023-02-01,0.734287
Italy,2023-02-02,0.73471284
Italy,2023-02-03,0.734741
Italy,2023-02-04,0.73482984
Italy,2023-02-05,0.7348117
Italy,2023-02-06,0.73478186
Italy,2023-02-07,0.7348555
Italy,2023-02-08,0.73490125
Italy,2023-02-09,0.73492247
Italy,2023-02-10,0.7349446
Italy,2023-02-11,0.7350068
Italy,2023-02-12,0.7349833
Italy,2023-02-13,0.73494875
Italy,2023-02-14,0.73500514
Italy,2023-02-15,0.73506975
Italy,2023-02-16,0.73517734
Italy,2023-02-17,0.73529947
Italy,2023-02-18,0.73536146
Italy,2023-02-19,0.73535424
Italy,2023-02-20,0.7353361
Italy,2023-02-21,0.735364
Italy,2023-02-22,0.73538756
Italy,2023-02-23,0.7353865
Italy,2023-02-24,0.7354072
Italy,2023-02-25,0.7354718
Italy,2023-02-26,0.735481
Italy,2023-02-27,0.73545027
Italy,2023-02-28,0.73552847
Italy,2023-03-01,0.73553103
Italy,2023-03-02,0.73552305
Italy,2023-03-03,0.735532
Italy,2023-03-04,0.73563
Italy,2023-03-05,0.7356261
Italy,2023-03-06,0.73559475
Italy,2023-03-07,0.73565155
Italy,2023-03-08,0.735664
Italy,2023-03-09,0.7356565
Italy,2023-03-10,0.7356871
Italy,2023-03-11,0.73570865
Italy,2023-03-12,0.7357055
Italy,2023-03-13,0.73573875
Italy,2023-03-14,0.73584354
Italy,2023-03-15,0.7358348
Italy,2023-03-16,0.73583144
Italy,2023-03-17,0.73583287
Italy,2023-03-18,0.7358322
Italy,2023-03-19,0.7358282
Italy,2023-03-20,0.7357935
Italy,2023-03-21,0.7358415
Italy,2023-03-22,0.7358722
Italy,2023-03-23,0.7358784
Italy,2023-03-24,0.7359083
Italy,2023-03-25,0.7358981
Italy,2023-03-26,0.73587584
Italy,2023-03-27,0.7358516
Italy,2023-03-28,0.7358787
Italy,2023-03-29,0.73588294
Italy,2023-03-30,0.7358695
Italy,2023-03-31,0.73588914
Italy,2023-04-01,0.7359666
Italy,2023-04-02,0.73597884
Italy,2023-04-03,0.73596436
Italy,2023-04-04,0.7359878
Italy,2023-04-05,0.73600465
Italy,2023-04-06,0.736027
Italy,2023-04-07,0.7359874
Italy,2023-04-08,0.7359755
Italy,2023-04-09,0.7359846
Italy,2023-04-10,0.73594517
Italy,2023-04-11,0.7359428
Italy,2023-04-12,0.735987
Italy,2023-04-13,0.7358962
Italy,2023-04-14,0.73586565
Italy,2023-04-15,0.735882
Italy,2023-04-16,0.7358093
Italy,2023-04-17,0.7357438
Italy,2023-04-18,0.73577094
Italy,2023-04-19,0.7357081
Italy,2023-04-20,0.73584086
Italy,2023-04-21,0.73580587
Italy,2023-04-22,0.7357799
Italy,2023-04-23,0.7357738
Italy,2023-04-24,0.7357612
Italy,2023-04-25,0.7357977
Italy,2023-04-26,0.73575604
