Entity,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)","Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
High-income countries,2024-08-16,4.805283,0.15850598
High-income countries,2024-08-17,4.805283,0.15850598
High-income countries,2024-08-18,4.8043466,0.15850598
High-income countries,2024-08-19,5.5505185,0.16634932
High-income countries,2024-08-20,5.546655,0.1864845
High-income countries,2024-08-21,5.546655,0.1864845
High-income countries,2024-08-22,5.546655,0.1864845
High-income countries,2024-08-23,5.546655,0.1864845
High-income countries,2024-08-24,5.546655,0.1864845
High-income countries,2024-08-25,5.547475,0.1864845
High-income countries,2024-08-26,5.6768317,0.18320668
High-income countries,2024-08-27,5.675427,0.1951473
High-income countries,2024-08-28,5.675427,0.1951473
High-income countries,2024-08-29,5.675427,0.1951473
High-income countries,2024-08-30,5.675427,0.1951473
High-income countries,2024-08-31,5.675427,0.1951473
High-income countries,2024-09-01,5.673788,0.1951473
High-income countries,2024-09-02,5.542441,0.19304013
High-income countries,2024-09-03,5.538929,0.17758755
High-income countries,2024-09-04,5.538929,0.17758755
High-income countries,2024-09-05,5.538929,0.17758755
High-income countries,2024-09-06,5.538929,0.17758755
High-income countries,2024-09-07,5.538929,0.17758755
High-income countries,2024-09-08,5.5393972,0.17758755
High-income countries,2024-09-09,5.569366,0.17161724
High-income countries,2024-09-10,5.5809555,0.17407562
High-income countries,2024-09-11,5.5809555,0.17407562
High-income countries,2024-09-12,5.5809555,0.17407562
High-income countries,2024-09-13,5.5809555,0.17407562
High-income countries,2024-09-14,5.5809555,0.17407562
High-income countries,2024-09-15,5.5807214,0.17407562
High-income countries,2024-09-16,6.352648,0.17407562
High-income countries,2024-09-17,6.3385997,0.15733533
High-income countries,2024-09-18,6.3385997,0.15733533
High-income countries,2024-09-19,6.3385997,0.15733533
High-income countries,2024-09-20,6.3385997,0.15733533
High-income countries,2024-09-21,6.3385997,0.15733533
High-income countries,2024-09-22,6.3383656,0.15733533
High-income countries,2024-09-23,6.8644557,0.1580377
High-income countries,2024-09-24,6.9010973,0.15031143
High-income countries,2024-09-25,6.9010973,0.15031143
High-income countries,2024-09-26,6.9010973,0.15031143
High-income countries,2024-09-27,6.9010973,0.15031143
High-income countries,2024-09-28,6.9010973,0.15031143
High-income countries,2024-09-29,6.90098,0.15031143
High-income countries,2024-09-30,6.129522,0.15593053
High-income countries,2024-10-01,6.108099,0.14878958
High-income countries,2024-10-02,6.108099,0.14878958
High-income countries,2024-10-03,6.108099,0.14878958
High-income countries,2024-10-04,6.108099,0.14878958
High-income countries,2024-10-05,6.108099,0.14878958
High-income countries,2024-10-06,6.1077476,0.14878958
High-income countries,2024-10-07,5.7482414,0.14984316
High-income countries,2024-10-08,5.756787,0.13005918
High-income countries,2024-10-09,5.756787,0.13005918
High-income countries,2024-10-10,5.756787,0.13005918
High-income countries,2024-10-11,5.756787,0.13005918
High-income countries,2024-10-12,5.756787,0.13005918
High-income countries,2024-10-13,5.756787,0.13005918
High-income countries,2024-10-14,4.591054,0.13263461
High-income countries,2024-10-15,4.6076775,0.12525952
High-income countries,2024-10-16,4.6076775,0.12525952
High-income countries,2024-10-17,4.6076775,0.12525952
High-income countries,2024-10-18,4.6076775,0.12525952
High-income countries,2024-10-19,4.6076775,0.12525952
High-income countries,2024-10-20,4.6076775,0.12525952
High-income countries,2024-10-21,3.82182,0.12256703
High-income countries,2024-10-22,3.8222883,0.111211725
High-income countries,2024-10-23,3.8222883,0.111211725
High-income countries,2024-10-24,3.8222883,0.111211725
High-income countries,2024-10-25,3.8222883,0.111211725
High-income countries,2024-10-26,3.8222883,0.111211725
High-income countries,2024-10-27,3.8222883,0.111211725
High-income countries,2024-10-28,2.6673253,0.108168036
High-income countries,2024-10-29,2.6544483,0.1039537
High-income countries,2024-10-30,2.6544483,0.1039537
High-income countries,2024-10-31,2.6544483,0.1039537
High-income countries,2024-11-01,2.6544483,0.1039537
High-income countries,2024-11-02,2.6544483,0.1039537
High-income countries,2024-11-03,2.6544483,0.1039537
High-income countries,2024-11-04,2.3386068,0.09739806
High-income countries,2024-11-05,2.3558154,0.09095948
High-income countries,2024-11-06,2.3558154,0.09095948
High-income countries,2024-11-07,2.3558154,0.09095948
High-income countries,2024-11-08,2.3558154,0.09095948
High-income countries,2024-11-09,2.3558154,0.09095948
High-income countries,2024-11-10,2.3558154,0.09095948
High-income countries,2024-11-11,2.0713475,0.08779873
High-income countries,2024-11-12,2.1316361,0.084872104
High-income countries,2024-11-13,2.1316361,0.084872104
High-income countries,2024-11-14,2.1316361,0.084872104
High-income countries,2024-11-15,2.1316361,0.084872104
High-income countries,2024-11-16,2.1316361,0.084872104
High-income countries,2024-11-17,2.1316361,0.084872104
High-income countries,2024-11-18,2.0748596,0.08229668
High-income countries,2024-11-19,2.0424325,0.07632636
High-income countries,2024-11-20,2.0424325,0.07632636
High-income countries,2024-11-21,2.0424325,0.07632636
High-income countries,2024-11-22,2.0424325,0.07632636
High-income countries,2024-11-23,2.0424325,0.07632636
High-income countries,2024-11-24,2.0424325,0.07632636
High-income countries,2024-11-25,2.0334187,0.075975165
High-income countries,2024-11-26,2.0277994,0.07878473
High-income countries,2024-11-27,2.0277994,0.07878473
High-income countries,2024-11-28,2.0277994,0.07878473
High-income countries,2024-11-29,2.0277994,0.07878473
High-income countries,2024-11-30,2.0277994,0.07878473
High-income countries,2024-12-01,2.0277994,0.07878473
High-income countries,2024-12-02,1.9356693,0.076794624
High-income countries,2024-12-03,1.9559215,0.07773114
High-income countries,2024-12-04,1.9559215,0.07773114
High-income countries,2024-12-05,1.9559215,0.07773114
High-income countries,2024-12-06,1.9559215,0.07773114
High-income countries,2024-12-07,1.9559215,0.07773114
High-income countries,2024-12-08,1.9559215,0.07773114
High-income countries,2024-12-09,1.9538144,0.073282674
High-income countries,2024-12-10,1.9629455,0.08077483
High-income countries,2024-12-11,1.9629455,0.08077483
High-income countries,2024-12-12,1.9629455,0.08077483
High-income countries,2024-12-13,1.9629455,0.08077483
High-income countries,2024-12-14,1.9629455,0.08077483
High-income countries,2024-12-15,1.9629455,0.08077483
High-income countries,2024-12-16,1.9455028,0.08744753
High-income countries,2024-12-17,1.9227922,0.09095948
High-income countries,2024-12-18,1.9227922,0.09095948
High-income countries,2024-12-19,1.9227922,0.09095948
High-income countries,2024-12-20,1.9227922,0.09095948
High-income countries,2024-12-21,1.9227922,0.09095948
High-income countries,2024-12-22,1.9227922,0.09095948
High-income countries,2024-12-23,1.2929826,0.085340366
High-income countries,2024-12-24,1.2692184,0.09376904
High-income countries,2024-12-25,1.2692184,0.09376904
High-income countries,2024-12-26,1.2692184,0.09376904
High-income countries,2024-12-27,1.2692184,0.09376904
High-income countries,2024-12-28,1.2692184,0.09376904
High-income countries,2024-12-29,1.2692184,0.09376904
High-income countries,2024-12-30,1.5767481,0.09915403
High-income countries,2024-12-31,1.5164596,0.12537658
High-income countries,2025-01-01,1.5164596,0.12537658
High-income countries,2025-01-02,1.5164596,0.12537658
High-income countries,2025-01-03,1.5164596,0.12537658
High-income countries,2025-01-04,1.5164596,0.12537658
High-income countries,2025-01-05,1.5164596,0.12537658
High-income countries,2025-01-06,1.6137406,0.12444007
High-income countries,2025-01-07,1.6154966,0.1403609
High-income countries,2025-01-08,1.6154966,0.1403609
High-income countries,2025-01-09,1.6154966,0.1403609
High-income countries,2025-01-10,1.6154966,0.1403609
High-income countries,2025-01-11,1.6154966,0.1403609
High-income countries,2025-01-12,1.6154966,0.1403609
High-income countries,2025-01-13,1.1319011,0.14270219
High-income countries,2025-01-14,1.1285063,0.13708308
High-income countries,2025-01-15,1.1285063,0.13708308
