Entity,Day,Total confirmed cases of COVID-19 per million people
Japan,2021-09-18,13385.416
Japan,2021-09-19,13413.952
Japan,2021-09-20,13433.193
Japan,2021-09-21,13449.226
Japan,2021-09-22,13471.985
Japan,2021-09-23,13499.643
Japan,2021-09-24,13519.459
Japan,2021-09-25,13539.363
Japan,2021-09-26,13557.667
Japan,2021-09-27,13568.756
Japan,2021-09-28,13581.316
Japan,2021-09-29,13597.356
Japan,2021-09-30,13610.74
Japan,2021-10-01,13622.82
Japan,2021-10-02,13632.933
Japan,2021-10-03,13640.637
Japan,2021-10-04,13646.493
Japan,2021-10-05,13653.669
Japan,2021-10-06,13662.285
Japan,2021-10-07,13670.206
Japan,2021-10-08,13677.142
Japan,2021-10-09,13683.422
Japan,2021-10-10,13688.054
Japan,2021-10-11,13691.398
Japan,2021-10-12,13695.75
Japan,2021-10-13,13701.462
Japan,2021-10-14,13706.414
Japan,2021-10-15,13710.687
Japan,2021-10-16,13714.734
Japan,2021-10-17,13718.03
Japan,2021-10-18,13720.406
Japan,2021-10-19,13723.183
Japan,2021-10-20,13726.167
Japan,2021-10-21,13728.975
Japan,2021-10-22,13731.415
Japan,2021-10-23,13733.807
Japan,2021-10-24,13735.775
Japan,2021-10-25,13737.103
Japan,2021-10-26,13739.207
Japan,2021-10-27,13741.943
Japan,2021-10-28,13744.111
Japan,2021-10-29,13778.855
Japan,2021-10-30,13781.152
Japan,2021-10-31,13783.184
Japan,2021-11-01,13784
Japan,2021-11-02,13785.568
Japan,2021-11-03,13787.432
Japan,2021-11-04,13789.064
Japan,2021-11-05,13790.664
Japan,2021-11-06,13792.568
Japan,2021-11-07,13793.872
Japan,2021-11-08,13794.824
Japan,2021-11-09,13796.384
Japan,2021-11-10,13798.017
Japan,2021-11-11,13799.776
Japan,2021-11-12,13801.24
Japan,2021-11-13,13802.832
Japan,2021-11-14,13804
Japan,2021-11-15,13804.761
Japan,2021-11-16,13805.841
Japan,2021-11-17,13807.48
Japan,2021-11-18,13808.776
Japan,2021-11-19,13810.024
Japan,2021-11-20,13810.937
Japan,2021-11-21,13812.064
Japan,2021-11-22,13812.448
Japan,2021-11-23,13813.265
Japan,2021-11-24,13813.912
Japan,2021-11-25,13814.856
Japan,2021-11-26,13815.824
Japan,2021-11-27,13816.769
Japan,2021-11-28,13817.417
Japan,2021-11-29,13818.041
Japan,2021-11-30,13818.705
Japan,2021-12-01,13819.721
Japan,2021-12-02,13820.753
Japan,2021-12-03,13821.881
Japan,2021-12-04,13822.896
Japan,2021-12-05,13823.809
Japan,2021-12-06,13824.393
Japan,2021-12-07,13825.177
Japan,2021-12-08,13826.169
Japan,2021-12-09,13827.553
Japan,2021-12-10,13828.657
Japan,2021-12-11,13829.785
Japan,2021-12-12,13830.833
Japan,2021-12-13,13831.529
Japan,2021-12-14,13832.553
Japan,2021-12-15,13833.937
Japan,2021-12-16,13835.48
Japan,2021-12-17,13836.929
Japan,2021-12-18,13838.489
Japan,2021-12-19,13839.985
Japan,2021-12-20,13841.169
Japan,2021-12-21,13842.953
Japan,2021-12-22,13845.089
Japan,2021-12-23,13847.514
Japan,2021-12-24,13849.865
Japan,2021-12-25,13852.394
Japan,2021-12-26,13854.585
Japan,2021-12-27,13856.329
Japan,2021-12-28,13859.226
Japan,2021-12-29,13862.953
Japan,2021-12-30,13866.874
Japan,2021-12-31,13870.578
Japan,2022-01-01,13874.609
Japan,2022-01-02,13878.738
Japan,2022-01-03,13885.002
Japan,2022-01-04,13895.05
Japan,2022-01-05,13915.099
Japan,2022-01-06,13948.651
Japan,2022-01-07,13996.517
Japan,2022-01-08,14059.957
Japan,2022-01-09,14125.11
Japan,2022-01-10,14176.264
Japan,2022-01-11,14230.896
Japan,2022-01-12,14328.843
Japan,2022-01-13,14472.365
Japan,2022-01-14,14642.297
Japan,2022-01-15,14823.956
Japan,2022-01-16,15039.009
Japan,2022-01-17,15225.82
Japan,2022-01-18,15464.721
Japan,2022-01-19,15783.455
Japan,2022-01-20,16140.566
Japan,2022-01-21,16536.822
Japan,2022-01-22,16970.271
Japan,2022-01-23,17357.566
Japan,2022-01-24,17734.982
Japan,2022-01-25,18222.455
Japan,2022-01-26,18780.355
Japan,2022-01-27,19371.926
Japan,2022-01-28,20019.89
Japan,2022-01-29,20677.176
Japan,2022-01-30,21357.525
Japan,2022-01-31,21847.055
Japan,2022-02-01,22488.844
Japan,2022-02-02,23235.963
Japan,2022-02-03,24060.283
Japan,2022-02-04,24854.69
Japan,2022-02-05,25662.299
Japan,2022-02-06,26405.232
Japan,2022-02-07,26978.908
Japan,2022-02-08,27746.482
Japan,2022-02-09,28530.066
Japan,2022-02-10,29330.86
Japan,2022-02-11,30116.258
Japan,2022-02-12,30656.316
Japan,2022-02-13,31298.201
Japan,2022-02-14,31806.86
Japan,2022-02-15,32446.041
Japan,2022-02-16,33170.23
Japan,2022-02-17,33935.07
Japan,2022-02-18,34678.598
Japan,2022-02-19,35295.832
Japan,2022-02-20,35878.73
Japan,2022-02-21,36325.965
Japan,2022-02-22,36856.96
Japan,2022-02-23,37479.453
Japan,2022-02-24,38004.72
Japan,2022-02-25,38526.297
Japan,2022-02-26,39083.594
Japan,2022-02-27,39637.742
Japan,2022-02-28,40047.926
Japan,2022-03-01,40542.68
Japan,2022-03-02,41115.25
Japan,2022-03-03,41682.926
Japan,2022-03-04,42197.6
Japan,2022-03-05,42705.77
Japan,2022-03-06,43149.117
Japan,2022-03-07,43473.723
Japan,2022-03-08,43869.06
Japan,2022-03-09,44371.043
Japan,2022-03-10,44873.652
Japan,2022-03-11,45321.42
Japan,2022-03-12,45764.055
Japan,2022-03-13,46180.08
Japan,2022-03-14,46466.85
Japan,2022-03-15,46832.05
Japan,2022-03-16,47295.438
Japan,2022-03-17,47736.62
Japan,2022-03-18,48130.598
Japan,2022-03-19,48496.47
Japan,2022-03-20,48833.684
Japan,2022-03-21,49055.297
Japan,2022-03-22,49226.66
Japan,2022-03-23,49519.504
Japan,2022-03-24,49912.016
Japan,2022-03-25,50297.848
Japan,2022-03-26,50674.23
Japan,2022-03-27,51022.758
Japan,2022-03-28,51286.09
Japan,2022-03-29,51617.883
Japan,2022-03-30,52040.01
Japan,2022-03-31,52424.395
Japan,2022-04-01,52852.754
Japan,2022-04-02,53231.777
Japan,2022-04-03,53617.746
Japan,2022-04-04,53888.42
Japan,2022-04-05,54226.95
Japan,2022-04-06,54660.094
Japan,2022-04-07,55100.453
Japan,2022-04-08,55517.297
Japan,2022-04-09,55934.598
Japan,2022-04-10,56317.613
Japan,2022-04-11,56582.707
Japan,2022-04-12,56993.363
Japan,2022-04-13,57447.004
Japan,2022-04-14,57447.004
Japan,2022-04-15,58299.895
Japan,2022-04-16,58675.973
Japan,2022-04-17,58995.17
Japan,2022-04-18,59221.434
Japan,2022-04-19,59522.484
Japan,2022-04-20,59902.17
Japan,2022-04-21,60281.453
Japan,2022-04-22,60623.926
Japan,2022-04-23,60973.7
Japan,2022-04-24,61281.305
Japan,2022-04-25,61509.27
Japan,2022-04-26,61807.34
Japan,2022-04-27,62173.516
Japan,2022-04-28,62512.023
Japan,2022-04-29,62811.848
Japan,2022-04-30,63013.31
Japan,2022-05-01,63216.71
Japan,2022-05-02,63402.29
Japan,2022-05-03,63618.793
Japan,2022-05-04,63832.555
Japan,2022-05-05,64003.504
Japan,2022-05-06,64192.426
Japan,2022-05-07,64470
Japan,2022-05-08,64797.543
Japan,2022-05-09,65066.86
Japan,2022-05-10,65379.195
Japan,2022-05-11,65745.12
Japan,2022-05-12,66084.15
Japan,2022-05-13,66391.67
Japan,2022-05-14,66707.01
Japan,2022-05-15,66985.766
Japan,2022-05-16,67196.445
Japan,2022-05-17,67466.32
Japan,2022-05-18,67798.55
Japan,2022-05-19,68109.05
Japan,2022-05-20,68421.06
Japan,2022-05-21,68700.73
Japan,2022-05-22,68950.83
Japan,2022-05-23,69134.16
Japan,2022-05-24,69370.336
Japan,2022-05-25,69649.3
Japan,2022-05-26,69901.63
Japan,2022-05-27,70128.32
Japan,2022-05-28,70327.67
Japan,2022-05-29,70494.305
Japan,2022-05-30,70643.8
Japan,2022-05-31,70803.66
Japan,2022-06-01,70983.76
Japan,2022-06-02,71151.45
Japan,2022-06-03,71305.625
Japan,2022-06-04,71305.625
Japan,2022-06-05,71567.69
Japan,2022-06-06,71658.49
Japan,2022-06-07,71782.65
Japan,2022-06-08,71928.85
Japan,2022-06-09,72066.46
Japan,2022-06-10,72192.78
Japan,2022-06-11,72310.26
Japan,2022-06-12,72415.28
Japan,2022-06-13,72496.92
Japan,2022-06-14,72609.164
Japan,2022-06-15,72741.6
Japan,2022-06-16,72868.02
Japan,2022-06-17,72939.266
Japan,2022-06-18,73042.2
Japan,2022-06-19,73199.305
Japan,2022-06-20,73280.97
Japan,2022-06-21,73392.95
Japan,2022-06-22,73530.234
Japan,2022-06-23,73664.49
Japan,2022-06-24,73793.01
Japan,2022-06-25,73918.375
Japan,2022-06-26,74028.55
Japan,2022-06-27,74124.45
Japan,2022-06-28,74266.13
Japan,2022-06-29,74266.13
Japan,2022-06-30,74637.63
Japan,2022-07-01,74822.63
Japan,2022-07-02,75009.26
Japan,2022-07-03,75009.26
Japan,2022-07-04,75186.49
Japan,2022-07-05,75352.69
Japan,2022-07-06,75615.94
Japan,2022-07-07,75974.7
Japan,2022-07-08,76357
Japan,2022-07-09,76753.47
Japan,2022-07-10,77167.375
Japan,2022-07-11,77574.73
Japan,2022-07-12,77943
Japan,2022-07-13,78488.54
Japan,2022-07-14,79228.61
Japan,2022-07-15,80007.336
Japan,2022-07-16,80801.68
Japan,2022-07-17,81640.35
Japan,2022-07-18,82469.19
Japan,2022-07-19,83106.266
Japan,2022-07-20,83757.17
Japan,2022-07-21,84839.11
Japan,2022-07-22,86285.74
Japan,2022-07-23,87856.15
Japan,2022-07-24,89393.055
Japan,2022-07-25,90774.46
Japan,2022-07-26,92006.58
Japan,2022-07-27,93448.414
Japan,2022-07-28,95106.336
Japan,2022-07-29,96946.805
Japan,2022-07-30,98722.34
Japan,2022-07-31,100426.06
Japan,2022-08-01,102000.586
Japan,2022-08-02,103342.04
Japan,2022-08-03,104908.48
Japan,2022-08-04,106761.29
Japan,2022-08-05,108788.47
Japan,2022-08-06,110682.98
Japan,2022-08-07,112402.04
Japan,2022-08-08,113990.58
Japan,2022-08-09,115374.586
Japan,2022-08-10,116948.48
Japan,2022-08-11,118771.13
Japan,2022-08-12,120692.81
Japan,2022-08-13,122231.76
Japan,2022-08-14,123564.67
Japan,2022-08-15,124924.47
Japan,2022-08-16,126202.74
Japan,2022-08-17,127629.06
Japan,2022-08-18,129296.96
Japan,2022-08-19,131387.02
Japan,2022-08-20,133433.53
Japan,2022-08-21,135375.89
Japan,2022-08-22,137118.92
Japan,2022-08-23,138602.94
Japan,2022-08-24,140156.75
Japan,2022-08-25,142056.06
Japan,2022-08-26,143873.22
Japan,2022-08-27,145446.27
Japan,2022-08-28,145446.27
Japan,2022-08-29,148055.05
Japan,2022-08-30,149062.31
Japan,2022-08-31,150179
Japan,2022-09-01,151517.73
Japan,2022-09-02,152744.27
Japan,2022-09-03,153827.69
Japan,2022-09-04,154764.75
Japan,2022-09-05,155604.84
Japan,2022-09-06,156279.22
Japan,2022-09-07,157085.06
Japan,2022-09-08,158096.98
Japan,2022-09-09,159062.28
Japan,2022-09-10,159062.28
Japan,2022-09-11,159062.28
Japan,2022-09-12,161259.12
Japan,2022-09-13,161776.67
Japan,2022-09-14,162406.3
Japan,2022-09-15,163202.69
Japan,2022-09-16,163909.73
Japan,2022-09-17,163909.73
Japan,2022-09-18,163909.73
Japan,2022-09-19,165599
Japan,2022-09-20,165929.66
Japan,2022-09-21,166397.73
Japan,2022-09-22,166729.56
Japan,2022-09-23,167354.05
Japan,2022-09-24,167866.48
Japan,2022-09-25,168193.83
Japan,2022-09-26,168543.67
Japan,2022-09-27,168949.94
Japan,2022-09-28,168949.94
Japan,2022-09-29,169499.69
Japan,2022-09-30,169837.08
Japan,2022-10-01,170413.61
Japan,2022-10-02,170649.55
Japan,2022-10-03,170649.55
Japan,2022-10-04,170770.88
Japan,2022-10-05,171088.67
Japan,2022-10-06,171418.22
Japan,2022-10-07,171685.75
Japan,2022-10-08,172135.58
Japan,2022-10-09,172317.95
Japan,2022-10-10,172317.95
Japan,2022-10-11,172523.36
Japan,2022-10-12,172887.4
Japan,2022-10-13,173252.94
Japan,2022-10-14,173545.78
Japan,2022-10-15,173826.89
Japan,2022-10-16,174064.19
Japan,2022-10-17,174187.17
Japan,2022-10-18,174523.23
Japan,2022-10-19,174871.67
Japan,2022-10-20,175160.56
Japan,2022-10-21,175413.31
Japan,2022-10-22,175686.7
Japan,2022-10-23,175933.69
Japan,2022-10-24,176068.5
Japan,2022-10-25,176450.14
Japan,2022-10-26,176852.5
Japan,2022-10-27,177194.4
Japan,2022-10-28,177508.92
Japan,2022-10-29,177864.62
Japan,2022-10-30,178189.52
Japan,2022-10-31,178368.25
Japan,2022-11-01,178890.5
Japan,2022-11-02,179466.27
Japan,2022-11-03,180006.06
Japan,2022-11-04,180278.58
Japan,2022-11-05,180871.94
Japan,2022-11-06,181403.12
Japan,2022-11-07,181656.11
Japan,2022-11-08,182325.6
Japan,2022-11-09,182325.6
Japan,2022-11-10,183024.89
Japan,2022-11-11,183653.52
Japan,2022-11-12,184882.17
Japan,2022-11-13,185433.34
Japan,2022-11-14,185733.78
Japan,2022-11-15,186556.44
Japan,2022-11-16,187418.06
Japan,2022-11-17,188162.12
Japan,2022-11-18,188162.12
Japan,2022-11-19,189556.25
Japan,2022-11-20,190178.03
Japan,2022-11-21,190517.44
Japan,2022-11-22,191487.34
Japan,2022-11-23,192554.25
Japan,2022-11-24,193035.12
Japan,2022-11-25,193035.12
Japan,2022-11-26,194980.5
Japan,2022-11-27,195768.31
Japan,2022-11-28,196161.27
Japan,2022-11-29,197242.05
Japan,2022-11-30,198349.23
Japan,2022-12-01,199294.88
Japan,2022-12-02,200174.31
Japan,2022-12-03,201051.05
Japan,2022-12-04,201767.6
Japan,2022-12-05,202148.58
Japan,2022-12-06,203246.81
Japan,2022-12-07,204441.89
Japan,2022-12-08,205506.44
Japan,2022-12-09,206523.17
Japan,2022-12-10,207609.28
Japan,2022-12-11,208562.7
Japan,2022-12-12,209061.39
Japan,2022-12-13,210477.38
Japan,2022-12-14,212002.27
Japan,2022-12-15,213350.22
Japan,2022-12-16,214579.06
Japan,2022-12-17,215846.14
Japan,2022-12-18,216936.06
Japan,2022-12-19,217503.44
Japan,2022-12-20,219000.03
Japan,2022-12-21,220655.61
Japan,2022-12-22,222130.64
Japan,2022-12-23,223517.36
Japan,2022-12-24,224938.36
Japan,2022-12-25,226135.7
Japan,2022-12-26,226135.7
Japan,2022-12-27,228388.53
Japan,2022-12-28,230118.33
Japan,2022-12-29,230118.33
Japan,2022-12-30,231654.86
Japan,2022-12-31,232845.16
Japan,2023-01-01,233704.89
Japan,2023-01-02,234400.3
Japan,2023-01-03,235010.42
Japan,2023-01-04,235745.67
Japan,2023-01-05,236580.11
Japan,2023-01-06,238395.39
Japan,2023-01-07,240359.77
Japan,2023-01-08,242269.03
Japan,2023-01-09,243793.36
Japan,2023-01-10,244555.84
Japan,2023-01-11,245187.7
Japan,2023-01-12,246778.72
Japan,2023-01-13,248262.53
Japan,2023-01-14,249415.17
Japan,2023-01-15,250471.75
Japan,2023-01-16,251338.02
Japan,2023-01-17,251773.06
Japan,2023-01-18,252787.47
Japan,2023-01-19,253788.34
Japan,2023-01-20,254559.5
Japan,2023-01-21,255220.42
Japan,2023-01-22,255852.08
Japan,2023-01-23,256367.69
Japan,2023-01-24,256628.25
Japan,2023-01-25,257378.67
Japan,2023-01-26,258013.52
Japan,2023-01-27,258492.61
Japan,2023-01-28,258923.9
Japan,2023-01-29,259362.17
Japan,2023-01-30,259720.02
Japan,2023-01-31,259891.42
Japan,2023-02-01,260268.38
Japan,2023-02-02,260712.67
Japan,2023-02-03,261075.08
Japan,2023-02-04,261394.48
Japan,2023-02-05,261703.12
Japan,2023-02-06,261962.81
Japan,2023-02-07,262087.7
Japan,2023-02-08,262445.75
Japan,2023-02-09,262778.44
Japan,2023-02-10,263042.2
Japan,2023-02-11,263271.12
Japan,2023-02-12,263490.1
Japan,2023-02-13,263600
Japan,2023-02-14,263675.4
Japan,2023-02-15,263931.97
Japan,2023-02-16,264162.12
Japan,2023-02-17,264332.9
Japan,2023-02-18,264481.78
Japan,2023-02-19,264618.75
Japan,2023-02-20,264732.7
Japan,2023-02-21,264788.84
Japan,2023-02-22,264944.12
Japan,2023-02-23,265093.34
Japan,2023-02-24,265214.9
Japan,2023-02-25,265267
Japan,2023-02-26,265385.78
Japan,2023-02-27,265484.97
Japan,2023-02-28,265529.75
Japan,2023-03-01,265645.94
Japan,2023-03-02,265757.53
Japan,2023-03-03,265849.6
Japan,2023-03-04,265933.78
Japan,2023-03-05,266017.22
Japan,2023-03-06,266087.06
Japan,2023-03-07,266122.4
Japan,2023-03-08,266218.5
Japan,2023-03-09,266312.94
Japan,2023-03-10,266391.62
Japan,2023-03-11,266464.53
Japan,2023-03-12,266537.34
Japan,2023-03-13,266593.44
Japan,2023-03-14,266621
Japan,2023-03-15,266701.06
Japan,2023-03-16,266777.5
Japan,2023-03-17,266777.5
Japan,2023-03-18,266895.66
Japan,2023-03-19,266952.2
Japan,2023-03-20,266999.7
Japan,2023-03-21,267020.53
Japan,2023-03-22,267090
Japan,2023-03-23,267125.7
Japan,2023-03-24,267193.56
Japan,2023-03-25,267262.7
Japan,2023-03-26,267328.97
Japan,2023-03-27,267379.56
Japan,2023-03-28,267402.66
Japan,2023-03-29,267470.22
Japan,2023-03-30,267536.84
Japan,2023-03-31,267536.84
Japan,2023-04-01,267536.84
Japan,2023-04-02,267708.16
Japan,2023-04-03,267758.47
Japan,2023-04-04,267784.2
Japan,2023-04-05,267861.12
Japan,2023-04-06,267937.12
Japan,2023-04-07,268005.62
Japan,2023-04-08,268072.34
Japan,2023-04-09,268140.06
Japan,2023-04-10,268196.72
Japan,2023-04-11,268224.78
Japan,2023-04-12,268304.28
Japan,2023-04-13,268385.7
Japan,2023-04-14,268458.72
Japan,2023-04-15,268526.1
Japan,2023-04-16,268594.84
Japan,2023-04-17,268651.1
Japan,2023-04-18,268679.06
Japan,2023-04-19,268771.97
Japan,2023-04-20,268868.72
Japan,2023-04-21,268953.06
Japan,2023-04-22,269033.66
Japan,2023-04-23,269118.94
Japan,2023-04-24,269188.5
Japan,2023-04-25,269221.25
Japan,2023-04-26,269321.7
Japan,2023-04-27,269427.53
Japan,2023-04-28,269521.66
Japan,2023-04-29,269613.1
Japan,2023-04-30,269717.47
Japan,2023-05-01,269771.22
Japan,2023-05-02,269811.44
Japan,2023-05-03,269949.2
Japan,2023-05-04,270082.25
Japan,2023-05-05,270141
Japan,2023-05-06,270187.44
Japan,2023-05-07,270237.28
Japan,2023-05-08,270352.75
Japan,2023-05-09,270427.25
Japan,2023-05-10,270427.25
Japan,2023-05-11,270427.25
Japan,2023-05-12,270433.9
Japan,2023-05-13,270433.9
Japan,2023-05-14,270433.9
Japan,2023-05-15,270433.9
Japan,2023-05-16,270433.9
Japan,2023-05-17,270433.9
Japan,2023-05-18,270433.9
Japan,2023-05-19,270433.9
Japan,2023-05-20,270433.9
Japan,2023-05-21,270433.9
Japan,2023-05-22,270433.9
Japan,2023-05-23,270433.9
Japan,2023-05-24,270433.9
Japan,2023-05-25,270433.9
Japan,2023-05-26,270433.9
Japan,2023-05-27,270433.9
Japan,2023-05-28,270433.9
Japan,2023-05-29,270433.9
Japan,2023-05-30,270433.9
Japan,2023-05-31,270433.9
Japan,2023-06-01,270433.9
Japan,2023-06-02,270433.9
Japan,2023-06-03,270433.9
Japan,2023-06-04,270433.9
Japan,2023-06-05,270433.9
Japan,2023-06-06,270433.9
Japan,2023-06-07,270433.9
Japan,2023-06-08,270433.9
Japan,2023-06-09,270433.9
Japan,2023-06-10,270433.9
Japan,2023-06-11,270433.9
Japan,2023-06-12,270433.9
Japan,2023-06-13,270433.9
Japan,2023-06-14,270433.9
Japan,2023-06-15,270433.9
Japan,2023-06-16,270433.9
Japan,2023-06-17,270433.9
Japan,2023-06-18,270433.9
Japan,2023-06-19,270433.9
Japan,2023-06-20,270433.9
Japan,2023-06-21,270433.9
Japan,2023-06-22,270433.9
Japan,2023-06-23,270433.9
Japan,2023-06-24,270433.9
Japan,2023-06-25,270433.9
Japan,2023-06-26,270433.9
Japan,2023-06-27,270433.9
Japan,2023-06-28,270433.9
Japan,2023-06-29,270433.9
Japan,2023-06-30,270433.9
Japan,2023-07-01,270433.9
Japan,2023-07-02,270433.9
Japan,2023-07-03,270433.9
Japan,2023-07-04,270433.9
Japan,2023-07-05,270433.9
Japan,2023-07-06,270433.9
Japan,2023-07-07,270433.9
Japan,2023-07-08,270433.9
Japan,2023-07-09,270433.9
Japan,2023-07-10,270433.9
Japan,2023-07-11,270433.9
Japan,2023-07-12,270433.9
Japan,2023-07-13,270433.9
Japan,2023-07-14,270433.9
Japan,2023-07-15,270433.9
Japan,2023-07-16,270433.9
Japan,2023-07-17,270433.9
Japan,2023-07-18,270433.9
Japan,2023-07-19,270433.9
Japan,2023-07-20,270433.9
Japan,2023-07-21,270433.9
Japan,2023-07-22,270433.9
Japan,2023-07-23,270433.9
Japan,2023-07-24,270433.9
Japan,2023-07-25,270433.9
Japan,2023-07-26,270433.9
Japan,2023-07-27,270433.9
Japan,2023-07-28,270433.9
Japan,2023-07-29,270433.9
Japan,2023-07-30,270433.9
Japan,2023-07-31,270433.9
Japan,2023-08-01,270433.9
Japan,2023-08-02,270433.9
Japan,2023-08-03,270433.9
Japan,2023-08-04,270433.9
Japan,2023-08-05,270433.9
Japan,2023-08-06,270433.9
Japan,2023-08-07,270433.9
Japan,2023-08-08,270433.9
Japan,2023-08-09,270433.9
Japan,2023-08-10,270433.9
Japan,2023-08-11,270433.9
Japan,2023-08-12,270433.9
Japan,2023-08-13,270433.9
Japan,2023-08-14,270433.9
Japan,2023-08-15,270433.9
Japan,2023-08-16,270433.9
Japan,2023-08-17,270433.9
Japan,2023-08-18,270433.9
Japan,2023-08-19,270433.9
Japan,2023-08-20,270433.9
Japan,2023-08-21,270433.9
Japan,2023-08-22,270433.9
Japan,2023-08-23,270433.9
Japan,2023-08-24,270433.9
Japan,2023-08-25,270433.9
Japan,2023-08-26,270433.9
Japan,2023-08-27,270433.9
Japan,2023-08-28,270433.9
Japan,2023-08-29,270433.9
Japan,2023-08-30,270433.9
Japan,2023-08-31,270433.9
Japan,2023-09-01,270433.9
Japan,2023-09-02,270433.9
Japan,2023-09-03,270433.9
Japan,2023-09-04,270433.9
Japan,2023-09-05,270433.9
Japan,2023-09-06,270433.9
Japan,2023-09-07,270433.9
Japan,2023-09-08,270433.9
Japan,2023-09-09,270433.9
Japan,2023-09-10,270433.9
Japan,2023-09-11,270433.9
Japan,2023-09-12,270433.9
Japan,2023-09-13,270433.9
Japan,2023-09-14,270433.9
Japan,2023-09-15,270433.9
Japan,2023-09-16,270433.9
Japan,2023-09-17,270433.9
Japan,2023-09-18,270433.9
Japan,2023-09-19,270433.9
Japan,2023-09-20,270433.9
Japan,2023-09-21,270433.9
Japan,2023-09-22,270433.9
Japan,2023-09-23,270433.9
Japan,2023-09-24,270433.9
Japan,2023-09-25,270433.9
Japan,2023-09-26,270433.9
Japan,2023-09-27,270433.9
Japan,2023-09-28,270433.9
Japan,2023-09-29,270433.9
Japan,2023-09-30,270433.9
Japan,2023-10-01,270433.9
Japan,2023-10-02,270433.9
Japan,2023-10-03,270433.9
Japan,2023-10-04,270433.9
Japan,2023-10-05,270433.9
Japan,2023-10-06,270433.9
Japan,2023-10-07,270433.9
Japan,2023-10-08,270433.9
Japan,2023-10-09,270433.9
Japan,2023-10-10,270433.9
Japan,2023-10-11,270433.9
Japan,2023-10-12,270433.9
Japan,2023-10-13,270433.9
Japan,2023-10-14,270433.9
Japan,2023-10-15,270433.9
Japan,2023-10-16,270433.9
Japan,2023-10-17,270433.9
Japan,2023-10-18,270433.9
Japan,2023-10-19,270433.9
Japan,2023-10-20,270433.9
Japan,2023-10-21,270433.9
Japan,2023-10-22,270433.9
Japan,2023-10-23,270433.9
Japan,2023-10-24,270433.9
Japan,2023-10-25,270433.9
Japan,2023-10-26,270433.9
Japan,2023-10-27,270433.9
Japan,2023-10-28,270433.9
Japan,2023-10-29,270433.9
Japan,2023-10-30,270433.9
Japan,2023-10-31,270433.9
Japan,2023-11-01,270433.9
Japan,2023-11-02,270433.9
Japan,2023-11-03,270433.9
Japan,2023-11-04,270433.9
Japan,2023-11-05,270433.9
Japan,2023-11-06,270433.9
Japan,2023-11-07,270433.9
Japan,2023-11-08,270433.9
Japan,2023-11-09,270433.9
Japan,2023-11-10,270433.9
Japan,2023-11-11,270433.9
Japan,2023-11-12,270433.9
Japan,2023-11-13,270433.9
Japan,2023-11-14,270433.9
Japan,2023-11-15,270433.9
Japan,2023-11-16,270433.9
Japan,2023-11-17,270433.9
Japan,2023-11-18,270433.9
Japan,2023-11-19,270433.9
Japan,2023-11-20,270433.9
Japan,2023-11-21,270433.9
Japan,2023-11-22,270433.9
Japan,2023-11-23,270433.9
Japan,2023-11-24,270433.9
Japan,2023-11-25,270433.9
Japan,2023-11-26,270433.9
Japan,2023-11-27,270433.9
Japan,2023-11-28,270433.9
Japan,2023-11-29,270433.9
Japan,2023-11-30,270433.9
Japan,2023-12-01,270433.9
Japan,2023-12-02,270433.9
Japan,2023-12-03,270433.9
Japan,2023-12-04,270433.9
Japan,2023-12-05,270433.9
Japan,2023-12-06,270433.9
Japan,2023-12-07,270433.9
Japan,2023-12-08,270433.9
Japan,2023-12-09,270433.9
Japan,2023-12-10,270433.9
Japan,2023-12-11,270433.9
Japan,2023-12-12,270433.9
Japan,2023-12-13,270433.9
Japan,2023-12-14,270433.9
Japan,2023-12-15,270433.9
Japan,2023-12-16,270433.9
Japan,2023-12-17,270433.9
Japan,2023-12-18,270433.9
Japan,2023-12-19,270433.9
Japan,2023-12-20,270433.9
Japan,2023-12-21,270433.9
Japan,2023-12-22,270433.9
Japan,2023-12-23,270433.9
Japan,2023-12-24,270433.9
Japan,2023-12-25,270433.9
Japan,2023-12-26,270433.9
Japan,2023-12-27,270433.9
Japan,2023-12-28,270433.9
Japan,2023-12-29,270433.9
Japan,2023-12-30,270433.9
Japan,2023-12-31,270433.9
