Entity,Day,Weekly cases
Japan,2020-06-26,457
Japan,2020-06-27,498
Japan,2020-06-28,526
Japan,2020-06-29,560
Japan,2020-06-30,625
Japan,2020-07-01,699
Japan,2020-07-02,764
Japan,2020-07-03,871
Japan,2020-07-04,985
Japan,2020-07-05,1132
Japan,2020-07-06,1299
Japan,2020-07-07,1388
Japan,2020-07-08,1451
Japan,2020-07-09,1497
Japan,2020-07-10,1651
Japan,2020-07-11,1847
Japan,2020-07-12,1980
Japan,2020-07-13,2093
Japan,2020-07-14,2239
Japan,2020-07-15,2334
Japan,2020-07-16,2519
Japan,2020-07-17,2754
Japan,2020-07-18,3003
Japan,2020-07-19,3140
Japan,2020-07-20,3228
Japan,2020-07-21,3516
Japan,2020-07-22,3795
Japan,2020-07-23,4139
Japan,2020-07-24,4483
Japan,2020-07-25,4654
Japan,2020-07-26,4740
Japan,2020-07-27,4893
Japan,2020-07-28,5225
Japan,2020-07-29,5598
Japan,2020-07-30,6020
Japan,2020-07-31,6416
Japan,2020-08-01,7050
Japan,2020-08-02,7307
Japan,2020-08-03,8698
Japan,2020-08-04,8897
Japan,2020-08-05,9228
Japan,2020-08-06,9214
Japan,2020-08-07,9443
Japan,2020-08-08,9603
Japan,2020-08-09,10094
Japan,2020-08-10,9303
Japan,2020-08-11,9070
Japan,2020-08-12,9081
Japan,2020-08-13,8884
Japan,2020-08-14,8402
Japan,2020-08-15,8138
Japan,2020-08-16,7931
Japan,2020-08-17,7677
Japan,2020-08-18,7757
Japan,2020-08-19,7340
Japan,2020-08-20,7354
Japan,2020-08-21,7504
Japan,2020-08-22,7156
Japan,2020-08-23,7033
Japan,2020-08-24,6840
Japan,2020-08-25,6436
Japan,2020-08-26,6272
Japan,2020-08-27,6167
Japan,2020-08-28,5852
Japan,2020-08-29,5690
Japan,2020-08-30,5517
Japan,2020-08-31,5358
Japan,2020-09-01,5271
Japan,2020-09-02,5179
Japan,2020-09-03,4931
Japan,2020-09-04,4695
Japan,2020-09-05,4453
Japan,2020-09-06,4155
Japan,2020-09-07,3991
Japan,2020-09-08,3842
Japan,2020-09-09,3725
Japan,2020-09-10,3622
Japan,2020-09-11,3633
Japan,2020-09-12,3668
Japan,2020-09-13,3799
Japan,2020-09-14,3801
Japan,2020-09-15,3724
Japan,2020-09-16,3722
Japan,2020-09-17,3788
Japan,2020-09-18,3593
Japan,2020-09-19,3529
Japan,2020-09-20,3439
Japan,2020-09-21,3483
Japan,2020-09-22,3480
Japan,2020-09-23,3320
Japan,2020-09-24,3032
Japan,2020-09-25,3003
Japan,2020-09-26,2982
Japan,2020-09-27,3033
Japan,2020-09-28,2991
Japan,2020-09-29,3056
Japan,2020-09-30,3242
Japan,2020-10-01,3522
Japan,2020-10-02,3718
Japan,2020-10-03,3713
Japan,2020-10-04,3649
Japan,2020-10-05,3608
Japan,2020-10-06,3553
Japan,2020-10-07,3533
Japan,2020-10-08,3457
Japan,2020-10-09,3424
Japan,2020-10-10,3465
Japan,2020-10-11,3573
Japan,2020-10-12,3608
Japan,2020-10-13,3626
Japan,2020-10-14,3597
Japan,2020-10-15,3690
Japan,2020-10-16,3792
Japan,2020-10-17,3830
Japan,2020-10-18,3744
Japan,2020-10-19,3780
Japan,2020-10-20,3807
Japan,2020-10-21,3793
Japan,2020-10-22,3814
Japan,2020-10-23,3707
Japan,2020-10-24,3772
Japan,2020-10-25,3878
Japan,2020-10-26,3947
Japan,2020-10-27,4018
Japan,2020-10-28,4183
Japan,2020-10-29,4328
Japan,2020-10-30,4484
Japan,2020-10-31,4557
Japan,2020-11-01,4612
Japan,2020-11-02,4739
Japan,2020-11-03,4783
Japan,2020-11-04,4784
Japan,2020-11-05,4986
Japan,2020-11-06,5160
Japan,2020-11-07,5522
Japan,2020-11-08,5940
Japan,2020-11-09,6271
Japan,2020-11-10,6702
Japan,2020-11-11,7256
Japan,2020-11-12,7873
Japan,2020-11-13,8516
Japan,2020-11-14,9069
Japan,2020-11-15,9591
Japan,2020-11-16,10052
Japan,2020-11-17,10343
Japan,2020-11-18,10659
Japan,2020-11-19,11255
Japan,2020-11-20,11969
Japan,2020-11-21,12682
Japan,2020-11-22,13502
Japan,2020-11-23,14222
Japan,2020-11-24,14603
Japan,2020-11-25,14585
Japan,2020-11-26,14295
Japan,2020-11-27,14224
Japan,2020-11-28,14403
Japan,2020-11-29,14474
Japan,2020-11-30,14402
Japan,2020-12-01,14765
Japan,2020-12-02,14986
Japan,2020-12-03,15566
Japan,2020-12-04,15741
Japan,2020-12-05,15606
Japan,2020-12-06,15445
Japan,2020-12-07,15307
Japan,2020-12-08,15235
Japan,2020-12-09,15454
Japan,2020-12-10,15746
Japan,2020-12-11,16310
Japan,2020-12-12,16625
Japan,2020-12-13,17189
Japan,2020-12-14,17586
Japan,2020-12-15,17941
Japan,2020-12-16,18202
Japan,2020-12-17,18530
Japan,2020-12-18,18596
Japan,2020-12-19,18732
Japan,2020-12-20,18593
Japan,2020-12-21,18870
Japan,2020-12-22,18788
Japan,2020-12-23,19071
Japan,2020-12-24,19036
Japan,2020-12-25,19842
Japan,2020-12-26,20516
Japan,2020-12-27,21432
Japan,2020-12-28,21713
Japan,2020-12-29,22462
Japan,2020-12-30,23483
Japan,2020-12-31,24165
Japan,2021-01-01,28032
Japan,2021-01-02,27407
Japan,2021-01-03,26535
Japan,2021-01-04,27724
Japan,2021-01-05,29197
Japan,2021-01-06,31797
Japan,2021-01-07,34995
Japan,2021-01-08,35142
Japan,2021-01-09,39821
Japan,2021-01-10,42905
Japan,2021-01-11,44252
Japan,2021-01-12,44998
Japan,2021-01-13,44230
Japan,2021-01-14,43915
Japan,2021-01-15,42756
Japan,2021-01-16,41521
Japan,2021-01-17,41542
Japan,2021-01-18,42116
Japan,2021-01-19,42459
Japan,2021-01-20,42598
Japan,2021-01-21,41806
Japan,2021-01-22,40164
Japan,2021-01-23,38365
Japan,2021-01-24,36519
Japan,2021-01-25,33815
Japan,2021-01-26,31906
Japan,2021-01-27,30386
Japan,2021-01-28,28496
Japan,2021-01-29,27009
Japan,2021-01-30,26081
Japan,2021-01-31,24705
Japan,2021-02-01,23483
Japan,2021-02-02,22156
Japan,2021-02-03,20822
Japan,2021-02-04,19532
Japan,2021-02-05,18272
Japan,2021-02-06,16693
Japan,2021-02-07,15472
Japan,2021-02-08,15140
Japan,2021-02-09,14350
Japan,2021-02-10,13583
Japan,2021-02-11,12703
Japan,2021-02-12,11799
Japan,2021-02-13,11037
Japan,2021-02-14,10792
Japan,2021-02-15,10999
Japan,2021-02-16,10829
Japan,2021-02-17,10396
Japan,2021-02-18,10216
Japan,2021-02-19,10157
Japan,2021-02-20,10035
Japan,2021-02-21,9815
Japan,2021-02-22,8691
Japan,2021-02-23,8452
Japan,2021-02-24,8145
Japan,2021-02-25,7505
Japan,2021-02-26,7228
Japan,2021-02-27,7233
Japan,2021-02-28,7176
Japan,2021-03-01,7048
Japan,2021-03-02,6889
Japan,2021-03-03,6995
Japan,2021-03-04,7256
Japan,2021-03-05,7353
Japan,2021-03-06,7216
Japan,2021-03-07,7219
Japan,2021-03-08,7167
Japan,2021-03-09,7373
Japan,2021-03-10,7453
Japan,2021-03-11,7561
Japan,2021-03-12,7693
Japan,2021-03-13,7917
Japan,2021-03-14,7914
Japan,2021-03-15,8017
Japan,2021-03-16,7984
Japan,2021-03-17,8185
Japan,2021-03-18,8413
Japan,2021-03-19,8573
Japan,2021-03-20,8765
Japan,2021-03-21,8875
Japan,2021-03-22,9066
Japan,2021-03-23,9330
Japan,2021-03-24,9711
Japan,2021-03-25,10138
Japan,2021-03-26,10708
Japan,2021-03-27,11211
Japan,2021-03-28,11833
Japan,2021-03-29,12421
Japan,2021-03-30,13069
Japan,2021-03-31,13876
Japan,2021-04-01,14618
Japan,2021-04-02,15299
Japan,2021-04-03,16018
Japan,2021-04-04,16711
Japan,2021-04-05,17370
Japan,2021-04-06,17464
Japan,2021-04-07,18102
Japan,2021-04-08,18748
Japan,2021-04-09,19628
Japan,2021-04-10,20536
Japan,2021-04-11,20961
Japan,2021-04-12,21257
Japan,2021-04-13,22593
Japan,2021-04-14,23246
Japan,2021-04-15,24539
Japan,2021-04-16,25425
Japan,2021-04-17,26426
Japan,2021-04-18,27766
Japan,2021-04-19,28515
Japan,2021-04-20,29327
Japan,2021-04-21,30304
Japan,2021-04-22,31153
Japan,2021-04-23,31781
Japan,2021-04-24,32312
Japan,2021-04-25,32811
Japan,2021-04-26,33723
Japan,2021-04-27,34067
Japan,2021-04-28,34563
Japan,2021-04-29,34884
Japan,2021-04-30,34603
Japan,2021-05-01,35084
Japan,2021-05-02,35999
Japan,2021-05-03,36586
Japan,2021-05-04,36797
Japan,2021-05-05,35135
Japan,2021-05-06,34212
Japan,2021-05-07,34920
Japan,2021-05-08,35802
Japan,2021-05-09,37182
Japan,2021-05-10,38191
Japan,2021-05-11,39342
Japan,2021-05-12,42506
Japan,2021-05-13,44553
Japan,2021-05-14,45319
Japan,2021-05-15,44961
Japan,2021-05-16,43131
Japan,2021-05-17,42008
Japan,2021-05-18,41000
Japan,2021-05-19,39625
Japan,2021-05-20,38612
Japan,2021-05-21,37686
Japan,2021-05-22,36286
Japan,2021-05-23,35689
Japan,2021-05-24,34087
Japan,2021-05-25,32834
Japan,2021-05-26,31599
Japan,2021-05-27,29728
Japan,2021-05-28,28508
Japan,2021-05-29,27400
Japan,2021-05-30,25623
Japan,2021-05-31,24801
Japan,2021-06-01,23594
Japan,2021-06-02,22338
Japan,2021-06-03,21178
Japan,2021-06-04,19628
Japan,2021-06-05,18649
Japan,2021-06-06,17914
Japan,2021-06-07,17178
Japan,2021-06-08,16489
Japan,2021-06-09,15617
Japan,2021-06-10,14855
Japan,2021-06-11,14177
Japan,2021-06-12,13499
Japan,2021-06-13,12830
Japan,2021-06-14,12416
Japan,2021-06-15,12024
Japan,2021-06-16,11530
Japan,2021-06-17,10978
Japan,2021-06-18,10651
Japan,2021-06-19,10178
Japan,2021-06-20,10056
Japan,2021-06-21,9991
Japan,2021-06-22,10007
Japan,2021-06-23,10102
Japan,2021-06-24,10184
Japan,2021-06-25,10341
Japan,2021-06-26,10457
Japan,2021-06-27,10469
Japan,2021-06-28,10531
Japan,2021-06-29,10509
Japan,2021-06-30,10538
Japan,2021-07-01,10639
Japan,2021-07-02,10660
Japan,2021-07-03,10919
Japan,2021-07-04,11078
Japan,2021-07-05,11122
Japan,2021-07-06,11394
Japan,2021-07-07,11734
Japan,2021-07-08,12255
Japan,2021-07-09,12750
Japan,2021-07-10,13314
Japan,2021-07-11,13881
Japan,2021-07-12,14329
Japan,2021-07-13,15036
Japan,2021-07-14,16060
Japan,2021-07-15,17217
Japan,2021-07-16,18376
Japan,2021-07-17,19742
Japan,2021-07-18,20822
Japan,2021-07-19,21734
Japan,2021-07-20,23025
Japan,2021-07-21,24745
Japan,2021-07-22,26606
Japan,2021-07-23,27530
Japan,2021-07-24,27234
Japan,2021-07-25,28908
Japan,2021-07-26,31492
Japan,2021-07-27,35209
Japan,2021-07-28,39776
Japan,2021-07-29,44919
Japan,2021-07-30,51607
Japan,2021-07-31,60157
Japan,2021-08-01,65441
Japan,2021-08-02,69257
Japan,2021-08-03,73584
Japan,2021-08-04,78167
Japan,2021-08-05,82973
Japan,2021-08-06,87526
Japan,2021-08-07,90958
Japan,2021-08-08,95410
Japan,2021-08-09,98862
Japan,2021-08-10,98084
Japan,2021-08-11,99094
Japan,2021-08-12,102088
Japan,2021-08-13,106988
Japan,2021-08-14,111601
Japan,2021-08-15,113250
Japan,2021-08-16,116320
Japan,2021-08-17,124685
Japan,2021-08-18,132458
Japan,2021-08-19,139561
Japan,2021-08-20,144026
Japan,2021-08-21,149057
Japan,2021-08-22,155807
Japan,2021-08-23,158401
Japan,2021-08-24,159939
Japan,2021-08-25,160801
Japan,2021-08-26,161523
Japan,2021-08-27,159148
Japan,2021-08-28,156931
Japan,2021-08-29,154011
Japan,2021-08-30,150981
Japan,2021-08-31,147038
Japan,2021-09-01,144410
Japan,2021-09-02,135816
Japan,2021-09-03,130086
Japan,2021-09-04,122628
Japan,2021-09-05,117008
Japan,2021-09-06,111190
Japan,2021-09-07,104841
Japan,2021-09-08,95889
Japan,2021-09-09,89162
Japan,2021-09-10,81490
Japan,2021-09-11,75093
Japan,2021-09-12,68173
Japan,2021-09-13,63926
Japan,2021-09-14,59324
Japan,2021-09-15,53892
Japan,2021-09-16,49183
Japan,2021-09-17,45117
Japan,2021-09-18,41053
Japan,2021-09-19,37166
Japan,2021-09-20,34673
Japan,2021-09-21,30802
Japan,2021-09-22,26961
Japan,2021-09-23,24398
Japan,2021-09-24,21763
Japan,2021-09-25,19243
Japan,2021-09-26,17964
Japan,2021-09-27,16945
Japan,2021-09-28,16511
Japan,2021-09-29,15671
Japan,2021-09-30,13887
Japan,2021-10-01,12920
Japan,2021-10-02,11696
Japan,2021-10-03,10371
Japan,2021-10-04,9717
Japan,2021-10-05,9044
Japan,2021-10-06,8116
Japan,2021-10-07,7433
Japan,2021-10-08,6790
Japan,2021-10-09,6311
Japan,2021-10-10,5927
Japan,2021-10-11,5613
Japan,2021-10-12,5260
Japan,2021-10-13,4897
Japan,2021-10-14,4526
Japan,2021-10-15,4193
Japan,2021-10-16,3914
Japan,2021-10-17,3747
Japan,2021-10-18,3626
Japan,2021-10-19,3429
Japan,2021-10-20,3088
Japan,2021-10-21,2820
Japan,2021-10-22,2591
Japan,2021-10-23,2384
Japan,2021-10-24,2218
Japan,2021-10-25,2087
Japan,2021-10-26,2003
Japan,2021-10-27,1972
Japan,2021-10-28,1892
Japan,2021-10-29,5930
Japan,2021-10-30,5918
Japan,2021-10-31,5926
Japan,2021-11-01,5862
Japan,2021-11-02,5795
Japan,2021-11-03,5686
Japan,2021-11-04,5619
Japan,2021-11-05,1476
Japan,2021-11-06,1427
Japan,2021-11-07,1336
Japan,2021-11-08,1353
Japan,2021-11-09,1352
Japan,2021-11-10,1323
Japan,2021-11-11,1339
Japan,2021-11-12,1322
Japan,2021-11-13,1283
Japan,2021-11-14,1266
Japan,2021-11-15,1242
Japan,2021-11-16,1182
Japan,2021-11-17,1183
Japan,2021-11-18,1125
Japan,2021-11-19,1098
Japan,2021-11-20,1013
Japan,2021-11-21,1008
Japan,2021-11-22,961
Japan,2021-11-23,928
Japan,2021-11-24,804
Japan,2021-11-25,760
Japan,2021-11-26,725
Japan,2021-11-27,729
Japan,2021-11-28,669
Japan,2021-11-29,699
Japan,2021-11-30,680
Japan,2021-12-01,726
Japan,2021-12-02,737
Japan,2021-12-03,757
Japan,2021-12-04,766
Japan,2021-12-05,799
Japan,2021-12-06,794
Japan,2021-12-07,809
Japan,2021-12-08,806
Japan,2021-12-09,850
Japan,2021-12-10,847
Japan,2021-12-11,861
Japan,2021-12-12,878
Japan,2021-12-13,892
Japan,2021-12-14,922
Japan,2021-12-15,971
Japan,2021-12-16,991
Japan,2021-12-17,1034
Japan,2021-12-18,1088
Japan,2021-12-19,1144
Japan,2021-12-20,1205
Japan,2021-12-21,1300
Japan,2021-12-22,1394
Japan,2021-12-23,1504
Japan,2021-12-24,1617
Japan,2021-12-25,1738
Japan,2021-12-26,1825
Japan,2021-12-27,1895
Japan,2021-12-28,2034
Japan,2021-12-29,2233
Japan,2021-12-30,2420
Japan,2021-12-31,2589
Japan,2022-01-01,2777
Japan,2022-01-02,3019
Japan,2022-01-03,3584
Japan,2022-01-04,4478
Japan,2022-01-05,6518
Japan,2022-01-06,10222
Japan,2022-01-07,15742
Japan,2022-01-08,23168
Japan,2022-01-09,30796
Japan,2022-01-10,36407
Japan,2022-01-11,41980
Japan,2022-01-12,51717
Japan,2022-01-13,65463
Japan,2022-01-14,80721
Japan,2022-01-15,95498
Japan,2022-01-16,114235
Japan,2022-01-17,131192
Japan,2022-01-18,154225
Japan,2022-01-19,181823
Japan,2022-01-20,208521
Japan,2022-01-21,236811
Japan,2022-01-22,268284
Japan,2022-01-23,289814
Japan,2022-01-24,313639
Japan,2022-01-25,344710
Japan,2022-01-26,374605
Japan,2022-01-27,403912
Japan,2022-01-28,435375
Japan,2022-01-29,463354
Japan,2022-01-30,499985
Japan,2022-01-31,513999
Japan,2022-02-01,533288
Japan,2022-02-02,556940
Japan,2022-02-03,586033
Japan,2022-02-04,604338
Japan,2022-02-05,623128
Japan,2022-02-06,630951
Japan,2022-02-07,641469
Japan,2022-02-08,657192
Japan,2022-02-09,661750
Japan,2022-02-10,658809
Japan,2022-02-11,657683
Japan,2022-02-12,624240
Japan,2022-02-13,611609
Japan,2022-02-14,603482
Japan,2022-02-15,587433
Japan,2022-02-16,580009
Japan,2022-02-17,575515
Japan,2022-02-18,570281
Japan,2022-02-19,579928
Japan,2022-02-20,572555
Japan,2022-02-21,564877
Japan,2022-02-22,551354
Japan,2022-02-23,538642
Japan,2022-02-24,508696
Japan,2022-02-25,480953
Japan,2022-02-26,473461
Japan,2022-02-27,469867
Japan,2022-02-28,465236
Japan,2022-03-01,460706
Japan,2022-03-02,454466
Japan,2022-03-03,459767
Japan,2022-03-04,458904
Japan,2022-03-05,452763
Japan,2022-03-06,438913
Japan,2022-03-07,428216
Japan,2022-03-08,415789
Japan,2022-03-09,406966
Japan,2022-03-10,398833
Japan,2022-03-11,390470
Japan,2022-03-12,382278
Japan,2022-03-13,378863
Japan,2022-03-14,374134
Japan,2022-03-15,370367
Japan,2022-03-16,365542
Japan,2022-03-17,357864
Japan,2022-03-18,351140
Japan,2022-03-19,341545
Japan,2022-03-20,331694
Japan,2022-03-21,323549
Japan,2022-03-22,299320
Japan,2022-03-23,278003
Japan,2022-03-24,271919
Japan,2022-03-25,270901
Japan,2022-03-26,272215
Japan,2022-03-27,273629
Japan,2022-03-28,278844
Japan,2022-03-29,298897
Japan,2022-03-30,315057
Japan,2022-03-31,314041
Japan,2022-04-01,319357
Japan,2022-04-02,319687
Japan,2022-04-03,324367
Japan,2022-04-04,325285
Japan,2022-04-05,326127
Japan,2022-04-06,327504
Japan,2022-04-07,334501
Japan,2022-04-08,333061
Japan,2022-04-09,337846
Japan,2022-04-10,337477
Japan,2022-04-11,336779
Japan,2022-04-12,345795
Japan,2022-04-13,348357
Japan,2022-04-14,293313
Japan,2022-04-15,347818
Japan,2022-04-16,342665
Japan,2022-04-17,334688
Japan,2022-04-18,329834
Japan,2022-04-19,316134
Japan,2022-04-20,306890
Japan,2022-04-21,354299
Japan,2022-04-22,290498
Japan,2022-04-23,287210
Japan,2022-04-24,285761
Japan,2022-04-25,285974
Japan,2022-04-26,285601
Japan,2022-04-27,283912
Japan,2022-04-28,278816
Japan,2022-04-29,273485
Japan,2022-04-30,254946
Japan,2022-05-01,241921
Japan,2022-05-02,236623
Japan,2022-05-03,226427
Japan,2022-05-04,207376
Japan,2022-05-05,186431
Japan,2022-05-06,172569
Japan,2022-05-07,182083
Japan,2022-05-08,197600
Japan,2022-05-09,208067
Japan,2022-05-10,220046
Japan,2022-05-11,239066
Japan,2022-05-12,260076
Japan,2022-05-13,274900
Japan,2022-05-14,279620
Japan,2022-05-15,273523
Japan,2022-05-16,266193
Japan,2022-05-17,260886
Japan,2022-05-18,256673
Japan,2022-05-19,253107
Japan,2022-05-20,253669
Japan,2022-05-21,249210
Japan,2022-05-22,245627
Japan,2022-05-23,242209
Japan,2022-05-24,237997
Japan,2022-05-25,231339
Japan,2022-05-26,224069
Japan,2022-05-27,213403
Japan,2022-05-28,203365
Japan,2022-05-29,192931
Japan,2022-05-30,188701
Japan,2022-05-31,179161
Japan,2022-06-01,166805
Japan,2022-06-02,156224
Japan,2022-06-03,147160
Japan,2022-06-04,122241
Japan,2022-06-05,134170
Japan,2022-06-06,126835
Japan,2022-06-07,122372
Japan,2022-06-08,118134
Japan,2022-06-09,114374
Japan,2022-06-10,110893
Japan,2022-06-11,125577
Japan,2022-06-12,105948
Japan,2022-06-13,104801
Japan,2022-06-14,103312
Japan,2022-06-15,101592
Japan,2022-06-16,100193
Japan,2022-06-17,93308
Japan,2022-06-18,91491
Japan,2022-06-19,98001
Japan,2022-06-20,98004
Japan,2022-06-21,97972
Japan,2022-06-22,98577
Japan,2022-06-23,99557
Japan,2022-06-24,106716
Japan,2022-06-25,109520
Japan,2022-06-26,103653
Japan,2022-06-27,105434
Japan,2022-06-28,109145
Japan,2022-06-29,91985
Japan,2022-06-30,121640
Japan,2022-07-01,128701
Japan,2022-07-02,136357
Japan,2022-07-03,122586
Japan,2022-07-04,132752
Japan,2022-07-05,135817
Japan,2022-07-06,168723
Japan,2022-07-07,167131
Japan,2022-07-08,191792
Japan,2022-07-09,218022
Japan,2022-07-10,269760
Japan,2022-07-11,298524
Japan,2022-07-12,323783
Japan,2022-07-13,359068
Japan,2022-07-14,406730
Japan,2022-07-15,456283
Japan,2022-07-16,506017
Japan,2022-07-17,559111
Japan,2022-07-18,611795
Japan,2022-07-19,645395
Japan,2022-07-20,658566
Japan,2022-07-21,701298
Japan,2022-07-22,784785
Japan,2022-07-23,881791
Japan,2022-07-24,969068
Japan,2022-07-25,1038139
Japan,2022-07-26,1112517
Japan,2022-07-27,1211381
Japan,2022-07-28,1283378
Japan,2022-07-29,1332607
Japan,2022-07-30,1358248
Japan,2022-07-31,1379099
Japan,2022-08-01,1403238
Japan,2022-08-02,1416905
Japan,2022-08-03,1432480
Japan,2022-08-04,1456841
Japan,2022-08-05,1480178
Japan,2022-08-06,1495049
Japan,2022-08-07,1496968
Japan,2022-08-08,1498719
Japan,2022-08-09,1504039
Japan,2022-08-10,1504970
Japan,2022-08-11,1501201
Japan,2022-08-12,1488014
Japan,2022-08-13,1443569
Japan,2022-08-14,1395301
Japan,2022-08-15,1366710
Japan,2022-08-16,1353493
Japan,2022-08-17,1335047
Japan,2022-08-18,1315702
Japan,2022-08-19,1336749
Japan,2022-08-20,1400195
Japan,2022-08-21,1476374
Japan,2022-08-22,1524277
Japan,2022-08-23,1549993
Japan,2022-08-24,1565930
Japan,2022-08-25,1594857
Japan,2022-08-26,1560744
Japan,2022-08-27,1501562
Japan,2022-08-28,1258772
Japan,2022-08-29,1366987
Japan,2022-08-30,1307397
Japan,2022-08-31,1252756
Japan,2022-09-01,1182686
Japan,2022-09-02,1108860
Japan,2022-09-03,1047657
Japan,2022-09-04,1164787
Japan,2022-09-05,943707
Japan,2022-09-06,902095
Japan,2022-09-07,863242
Japan,2022-09-08,822389
Japan,2022-09-09,789736
Japan,2022-09-10,654311
Japan,2022-09-11,537181
Japan,2022-09-12,706770
Japan,2022-09-13,687169
Japan,2022-09-14,665141
Japan,2022-09-15,638200
Japan,2022-09-16,605919
Japan,2022-09-17,605919
Japan,2022-09-18,605919
Japan,2022-09-19,542475
Japan,2022-09-20,519111
Japan,2022-09-21,498920
Japan,2022-09-22,440852
Japan,2022-09-23,430531
Japan,2022-09-24,494584
Japan,2022-09-25,535502
Japan,2022-09-26,368077
Japan,2022-09-27,377528
Japan,2022-09-28,319018
Japan,2022-09-29,346258
Japan,2022-09-30,310373
Japan,2022-10-01,318384
Japan,2022-10-02,306958
Japan,2022-10-03,263228
Japan,2022-10-04,227614
Japan,2022-10-05,267337
Japan,2022-10-06,239812
Japan,2022-10-07,231079
Japan,2022-10-08,215243
Japan,2022-10-09,208547
Japan,2022-10-10,208547
Japan,2022-10-11,219056
Japan,2022-10-12,224838
Japan,2022-10-13,229335
Japan,2022-10-14,232500
Japan,2022-10-15,211410
Japan,2022-10-16,218276
Japan,2022-10-17,233648
Japan,2022-10-18,249978
Japan,2022-10-19,248028
Japan,2022-10-20,238448
Japan,2022-10-21,233436
Japan,2022-10-22,232471
Japan,2022-10-23,233682
Japan,2022-10-24,235162
Japan,2022-10-25,240859
Japan,2022-10-26,247598
Japan,2022-10-27,254225
Japan,2022-10-28,261946
Japan,2022-10-29,272236
Japan,2022-10-30,281974
Japan,2022-10-31,287463
Japan,2022-11-01,305040
Japan,2022-11-02,326714
Japan,2022-11-03,351450
Japan,2022-11-04,346200
Japan,2022-11-05,375907
Japan,2022-11-06,401693
Japan,2022-11-07,410974
Japan,2022-11-08,429378
Japan,2022-11-09,357410
Japan,2022-11-10,377347
Japan,2022-11-11,421860
Japan,2022-11-12,501269
Japan,2022-11-13,503766
Japan,2022-11-14,509699
Japan,2022-11-15,528844
Japan,2022-11-16,636546
Japan,2022-11-17,642141
Japan,2022-11-18,563564
Japan,2022-11-19,584247
Japan,2022-11-20,593075
Japan,2022-11-21,597944
Japan,2022-11-22,616351
Japan,2022-11-23,642010
Japan,2022-11-24,609113
Japan,2022-11-25,609113
Japan,2022-11-26,678018
Japan,2022-11-27,698772
Japan,2022-11-28,705465
Japan,2022-11-29,719325
Japan,2022-11-30,724360
Japan,2022-12-01,782453
Japan,2022-12-02,892381
Japan,2022-12-03,758805
Japan,2022-12-04,749895
Japan,2022-12-05,748399
