Entity,Day,Weekly deaths
Japan,2024-08-11,0
Japan,2024-08-12,0
Japan,2024-08-13,0
Japan,2024-08-14,0
Japan,2024-08-15,0
Japan,2024-08-16,0
Japan,2024-08-17,0
Japan,2024-08-18,0
Japan,2024-08-19,0
Japan,2024-08-20,0
Japan,2024-08-21,0
Japan,2024-08-22,0
Japan,2024-08-23,0
Japan,2024-08-24,0
Japan,2024-08-25,0
Japan,2024-08-26,0
Japan,2024-08-27,0
Japan,2024-08-28,0
Japan,2024-08-29,0
Japan,2024-08-30,0
Japan,2024-08-31,0
Japan,2024-09-01,0
Japan,2024-09-02,0
Japan,2024-09-03,0
Japan,2024-09-04,0
Japan,2024-09-05,0
Japan,2024-09-06,0
Japan,2024-09-07,0
Japan,2024-09-08,0
Japan,2024-09-09,0
Japan,2024-09-10,0
Japan,2024-09-11,0
Japan,2024-09-12,0
Japan,2024-09-13,0
Japan,2024-09-14,0
Japan,2024-09-15,0
Japan,2024-09-16,0
Japan,2024-09-17,0
Japan,2024-09-18,0
Japan,2024-09-19,0
Japan,2024-09-20,0
Japan,2024-09-21,0
Japan,2024-09-22,0
Japan,2024-09-23,0
Japan,2024-09-24,0
Japan,2024-09-25,0
Japan,2024-09-26,0
Japan,2024-09-27,0
Japan,2024-09-28,0
Japan,2024-09-29,0
Japan,2024-09-30,0
Japan,2024-10-01,0
Japan,2024-10-02,0
Japan,2024-10-03,0
Japan,2024-10-04,0
Japan,2024-10-05,0
Japan,2024-10-06,0
Japan,2024-10-07,0
Japan,2024-10-08,0
Japan,2024-10-09,0
Japan,2024-10-10,0
Japan,2024-10-11,0
Japan,2024-10-12,0
Japan,2024-10-13,0
Japan,2024-10-14,0
Japan,2024-10-15,0
Japan,2024-10-16,0
Japan,2024-10-17,0
Japan,2024-10-18,0
Japan,2024-10-19,0
Japan,2024-10-20,0
Japan,2024-10-21,0
Japan,2024-10-22,0
Japan,2024-10-23,0
Japan,2024-10-24,0
Japan,2024-10-25,0
Japan,2024-10-26,0
Japan,2024-10-27,0
Japan,2024-10-28,0
Japan,2024-10-29,0
Japan,2024-10-30,0
Japan,2024-10-31,0
Japan,2024-11-01,0
Japan,2024-11-02,0
Japan,2024-11-03,0
Japan,2024-11-04,0
Japan,2024-11-05,0
Japan,2024-11-06,0
Japan,2024-11-07,0
Japan,2024-11-08,0
Japan,2024-11-09,0
Japan,2024-11-10,0
Japan,2024-11-11,0
Japan,2024-11-12,0
Japan,2024-11-13,0
Japan,2024-11-14,0
Japan,2024-11-15,0
Japan,2024-11-16,0
Japan,2024-11-17,0
Japan,2024-11-18,0
Japan,2024-11-19,0
Japan,2024-11-20,0
Japan,2024-11-21,0
Japan,2024-11-22,0
Japan,2024-11-23,0
Japan,2024-11-24,0
Japan,2024-11-25,0
Japan,2024-11-26,0
Japan,2024-11-27,0
Japan,2024-11-28,0
Japan,2024-11-29,0
Japan,2024-11-30,0
Japan,2024-12-01,0
Japan,2024-12-02,0
Japan,2024-12-03,0
Japan,2024-12-04,0
Japan,2024-12-05,0
Japan,2024-12-06,0
Japan,2024-12-07,0
Japan,2024-12-08,0
Japan,2024-12-09,0
Japan,2024-12-10,0
Japan,2024-12-11,0
Japan,2024-12-12,0
Japan,2024-12-13,0
Japan,2024-12-14,0
Japan,2024-12-15,0
Japan,2024-12-16,0
Japan,2024-12-17,0
Japan,2024-12-18,0
Japan,2024-12-19,0
Japan,2024-12-20,0
Japan,2024-12-21,0
Japan,2024-12-22,0
Japan,2024-12-23,0
Japan,2024-12-24,0
Japan,2024-12-25,0
Japan,2024-12-26,0
Japan,2024-12-27,0
Japan,2024-12-28,0
Japan,2024-12-29,0
Japan,2024-12-30,0
Japan,2024-12-31,0
Japan,2025-01-01,0
Japan,2025-01-02,0
Japan,2025-01-03,0
Japan,2025-01-04,0
Japan,2025-01-05,0
Japan,2025-01-06,0
Japan,2025-01-07,0
Japan,2025-01-08,0
Japan,2025-01-09,0
Japan,2025-01-10,0
Japan,2025-01-11,0
Japan,2025-01-12,0
Japan,2025-01-13,0
Japan,2025-01-14,0
Japan,2025-01-15,0
Japan,2025-01-16,0
Japan,2025-01-17,0
Japan,2025-01-18,0
Japan,2025-01-19,0
Japan,2025-01-20,0
Japan,2025-01-21,0
Japan,2025-01-22,0
Japan,2025-01-23,0
Japan,2025-01-24,0
Japan,2025-01-25,0
Japan,2025-01-26,0
Japan,2025-01-27,0
Japan,2025-01-28,0
Japan,2025-01-29,0
Japan,2025-01-30,0
Japan,2025-01-31,0
Japan,2025-02-01,0
Japan,2025-02-02,0
Japan,2025-02-03,0
Japan,2025-02-04,0
Japan,2025-02-05,0
Japan,2025-02-06,0
Japan,2025-02-07,0
Japan,2025-02-08,0
Japan,2025-02-09,0
Japan,2025-02-10,0
Japan,2025-02-11,0
Japan,2025-02-12,0
Japan,2025-02-13,0
Japan,2025-02-14,0
Japan,2025-02-15,0
Japan,2025-02-16,0
Japan,2025-02-17,0
Japan,2025-02-18,0
Japan,2025-02-19,0
Japan,2025-02-20,0
Japan,2025-02-21,0
Japan,2025-02-22,0
Japan,2025-02-23,0
Japan,2025-02-24,0
Japan,2025-02-25,0
Japan,2025-02-26,0
Japan,2025-02-27,0
Japan,2025-02-28,0
Japan,2025-03-01,0
Japan,2025-03-02,0
Japan,2025-03-03,0
Japan,2025-03-04,0
Japan,2025-03-05,0
Japan,2025-03-06,0
Japan,2025-03-07,0
Japan,2025-03-08,0
Japan,2025-03-09,0
Japan,2025-03-10,0
Japan,2025-03-11,0
Japan,2025-03-12,0
Japan,2025-03-13,0
Japan,2025-03-14,0
Japan,2025-03-15,0
Japan,2025-03-16,0
Japan,2025-03-17,0
Japan,2025-03-18,0
Japan,2025-03-19,0
Japan,2025-03-20,0
Japan,2025-03-21,0
Japan,2025-03-22,0
Japan,2025-03-23,0
Japan,2025-03-24,0
Japan,2025-03-25,0
Japan,2025-03-26,0
Japan,2025-03-27,0
Japan,2025-03-28,0
Japan,2025-03-29,0
Japan,2025-03-30,0
Japan,2025-03-31,0
Japan,2025-04-01,0
Japan,2025-04-02,0
Japan,2025-04-03,0
Japan,2025-04-04,0
Japan,2025-04-05,0
Japan,2025-04-06,0
Japan,2025-04-07,0
Japan,2025-04-08,0
Japan,2025-04-09,0
Japan,2025-04-10,0
Japan,2025-04-11,0
Japan,2025-04-12,0
Japan,2025-04-13,0
Poland,2020-01-09,0
Poland,2020-01-10,0
Poland,2020-01-11,0
Poland,2020-01-12,0
Poland,2020-01-13,0
Poland,2020-01-14,0
Poland,2020-01-15,0
Poland,2020-01-16,0
Poland,2020-01-17,0
Poland,2020-01-18,0
Poland,2020-01-19,0
Poland,2020-01-20,0
Poland,2020-01-21,0
Poland,2020-01-22,0
Poland,2020-01-23,0
Poland,2020-01-24,0
Poland,2020-01-25,0
Poland,2020-01-26,0
Poland,2020-01-27,0
Poland,2020-01-28,0
Poland,2020-01-29,0
Poland,2020-01-30,0
Poland,2020-01-31,0
Poland,2020-02-01,0
Poland,2020-02-02,0
Poland,2020-02-03,0
Poland,2020-02-04,0
Poland,2020-02-05,0
Poland,2020-02-06,0
Poland,2020-02-07,0
Poland,2020-02-08,0
Poland,2020-02-09,0
Poland,2020-02-10,0
Poland,2020-02-11,0
Poland,2020-02-12,0
Poland,2020-02-13,0
Poland,2020-02-14,0
Poland,2020-02-15,0
Poland,2020-02-16,0
Poland,2020-02-17,0
Poland,2020-02-18,0
Poland,2020-02-19,0
Poland,2020-02-20,0
Poland,2020-02-21,0
Poland,2020-02-22,0
Poland,2020-02-23,0
Poland,2020-02-24,0
Poland,2020-02-25,0
Poland,2020-02-26,0
Poland,2020-02-27,0
Poland,2020-02-28,0
Poland,2020-02-29,0
Poland,2020-03-01,0
Poland,2020-03-02,0
Poland,2020-03-03,0
Poland,2020-03-04,0
Poland,2020-03-05,0
Poland,2020-03-06,0
Poland,2020-03-07,0
Poland,2020-03-08,0
Poland,2020-03-09,0
Poland,2020-03-10,0
Poland,2020-03-11,0
Poland,2020-03-12,0
Poland,2020-03-13,1
Poland,2020-03-14,2
Poland,2020-03-15,3
Poland,2020-03-16,3
Poland,2020-03-17,4
Poland,2020-03-18,5
Poland,2020-03-19,5
Poland,2020-03-20,4
Poland,2020-03-21,3
Poland,2020-03-22,2
Poland,2020-03-23,4
Poland,2020-03-24,4
Poland,2020-03-25,5
Poland,2020-03-26,8
Poland,2020-03-27,11
Poland,2020-03-28,11
Poland,2020-03-29,13
Poland,2020-03-30,15
Poland,2020-03-31,23
Poland,2020-04-01,23
Poland,2020-04-02,30
Poland,2020-04-03,41
Poland,2020-04-04,55
Poland,2020-04-05,61
Poland,2020-04-06,72
Poland,2020-04-07,72
Poland,2020-04-08,96
Poland,2020-04-09,115
Poland,2020-04-10,117
Poland,2020-04-11,110
Poland,2020-04-12,129
Poland,2020-04-13,137
Poland,2020-04-14,141
Poland,2020-04-15,133
Poland,2020-04-16,126
Poland,2020-04-17,138
Poland,2020-04-18,149
Poland,2020-04-19,137
Poland,2020-04-20,127
Poland,2020-04-21,134
Poland,2020-04-22,136
Poland,2020-04-23,139
Poland,2020-04-24,139
Poland,2020-04-25,161
Poland,2020-04-26,176
Poland,2020-04-27,175
Poland,2020-04-28,182
Poland,2020-04-29,196
Poland,2020-04-30,199
Poland,2020-05-01,191
Poland,2020-05-02,158
Poland,2020-05-03,140
Poland,2020-05-04,143
Poland,2020-05-05,135
Poland,2020-05-06,120
Poland,2020-05-07,110
Poland,2020-05-08,112
Poland,2020-05-09,125
Poland,2020-05-10,122
Poland,2020-05-11,122
Poland,2020-05-12,114
Poland,2020-05-13,123
Poland,2020-05-14,128
Poland,2020-05-15,128
Poland,2020-05-16,132
Poland,2020-05-17,131
Poland,2020-05-18,126
Poland,2020-05-19,126
Poland,2020-05-20,110
Poland,2020-05-21,101
Poland,2020-05-22,89
Poland,2020-05-23,75
Poland,2020-05-24,78
Poland,2020-05-25,71
Poland,2020-05-26,71
Poland,2020-05-27,76
Poland,2020-05-28,66
Poland,2020-05-29,66
Poland,2020-05-30,69
Poland,2020-05-31,68
Poland,2020-06-01,68
Poland,2020-06-02,67
Poland,2020-06-03,68
Poland,2020-06-04,87
Poland,2020-06-05,79
Poland,2020-06-06,86
Poland,2020-06-07,90
Poland,2020-06-08,91
Poland,2020-06-09,90
Poland,2020-06-10,91
Poland,2020-06-11,91
Poland,2020-06-12,98
Poland,2020-06-13,85
Poland,2020-06-14,86
Poland,2020-06-15,92
Poland,2020-06-16,92
Poland,2020-06-17,89
Poland,2020-06-18,80
Poland,2020-06-19,101
Poland,2020-06-20,112
Poland,2020-06-21,109
Poland,2020-06-22,109
Poland,2020-06-23,103
Poland,2020-06-24,103
Poland,2020-06-25,110
Poland,2020-06-26,96
Poland,2020-06-27,95
Poland,2020-06-28,89
Poland,2020-06-29,83
Poland,2020-06-30,86
Poland,2020-07-01,89
Poland,2020-07-02,82
Poland,2020-07-03,81
Poland,2020-07-04,78
Poland,2020-07-05,77
Poland,2020-07-06,78
Poland,2020-07-07,76
Poland,2020-07-08,64
Poland,2020-07-09,65
Poland,2020-07-10,59
Poland,2020-07-11,56
Poland,2020-07-12,57
Poland,2020-07-13,55
Poland,2020-07-14,56
Poland,2020-07-15,61
Poland,2020-07-16,52
Poland,2020-07-17,53
Poland,2020-07-18,49
Poland,2020-07-19,49
Poland,2020-07-20,52
Poland,2020-07-21,51
Poland,2020-07-22,48
Poland,2020-07-23,48
Poland,2020-07-24,47
Poland,2020-07-25,44
Poland,2020-07-26,47
Poland,2020-07-27,48
Poland,2020-07-28,49
Poland,2020-07-29,46
Poland,2020-07-30,52
Poland,2020-07-31,58
Poland,2020-08-01,61
Poland,2020-08-02,57
Poland,2020-08-03,60
Poland,2020-08-04,56
Poland,2020-08-05,56
Poland,2020-08-06,62
Poland,2020-08-07,65
Poland,2020-08-08,71
Poland,2020-08-09,79
Poland,2020-08-10,76
Poland,2020-08-11,77
Poland,2020-08-12,83
Poland,2020-08-13,74
Poland,2020-08-14,69
Poland,2020-08-15,71
Poland,2020-08-16,69
Poland,2020-08-17,70
Poland,2020-08-18,76
Poland,2020-08-19,75
Poland,2020-08-20,83
Poland,2020-08-21,82
Poland,2020-08-22,80
Poland,2020-08-23,82
Poland,2020-08-24,78
Poland,2020-08-25,75
Poland,2020-08-26,81
Poland,2020-08-27,81
Poland,2020-08-28,84
Poland,2020-08-29,80
Poland,2020-08-30,81
Poland,2020-08-31,78
Poland,2020-09-01,79
Poland,2020-09-02,81
Poland,2020-09-03,84
Poland,2020-09-04,83
Poland,2020-09-05,82
Poland,2020-09-06,81
Poland,2020-09-07,87
Poland,2020-09-08,84
Poland,2020-09-09,77
Poland,2020-09-10,68
Poland,2020-09-11,66
Poland,2020-09-12,68
Poland,2020-09-13,68
Poland,2020-09-14,67
Poland,2020-09-15,79
Poland,2020-09-16,91
Poland,2020-09-17,90
Poland,2020-09-18,94
Poland,2020-09-19,101
Poland,2020-09-20,100
Poland,2020-09-21,105
Poland,2020-09-22,95
Poland,2020-09-23,89
Poland,2020-09-24,107
Poland,2020-09-25,116
Poland,2020-09-26,122
Poland,2020-09-27,142
Poland,2020-09-28,139
Poland,2020-09-29,149
Poland,2020-09-30,167
Poland,2020-10-01,169
Poland,2020-10-02,174
Poland,2020-10-03,178
Poland,2020-10-04,180
Poland,2020-10-05,198
Poland,2020-10-06,212
Poland,2020-10-07,234
Poland,2020-10-08,279
Poland,2020-10-09,325
Poland,2020-10-10,350
Poland,2020-10-11,369
Poland,2020-10-12,375
Poland,2020-10-13,381
Poland,2020-10-14,386
Poland,2020-10-15,427
Poland,2020-10-16,442
Poland,2020-10-17,522
Poland,2020-10-18,553
Poland,2020-10-19,570
Poland,2020-10-20,576
Poland,2020-10-21,620
Poland,2020-10-22,633
Poland,2020-10-23,710
Poland,2020-10-24,731
Poland,2020-10-25,790
Poland,2020-10-26,864
Poland,2020-10-27,868
Poland,2020-10-28,893
Poland,2020-10-29,998
Poland,2020-10-30,1130
Poland,2020-10-31,1179
Poland,2020-11-01,1316
Poland,2020-11-02,1345
Poland,2020-11-03,1392
Poland,2020-11-04,1487
Poland,2020-11-05,1626
Poland,2020-11-06,1693
Poland,2020-11-07,1936
Poland,2020-11-08,2005
Poland,2020-11-09,2089
Poland,2020-11-10,2170
Poland,2020-11-11,2273
Poland,2020-11-12,2330
Poland,2020-11-13,2238
Poland,2020-11-14,2212
Poland,2020-11-15,2409
Poland,2020-11-16,2476
Poland,2020-11-17,2446
Poland,2020-11-18,2473
Poland,2020-11-19,2646
Poland,2020-11-20,3008
Poland,2020-11-21,3215
Poland,2020-11-22,3243
Poland,2020-11-23,3270
Poland,2020-11-24,3855
Poland,2020-11-25,4172
Poland,2020-11-26,4149
Poland,2020-11-27,4091
Poland,2020-11-28,4064
Poland,2020-11-29,3773
Poland,2020-11-30,3564
Poland,2020-12-01,3285
Poland,2020-12-02,3220
Poland,2020-12-03,3260
Poland,2020-12-04,3212
Poland,2020-12-05,3115
Poland,2020-12-06,3060
Poland,2020-12-07,3031
Poland,2020-12-08,2993
Poland,2020-12-09,2952
Poland,2020-12-10,2802
Poland,2020-12-11,2815
Poland,2020-12-12,2815
Poland,2020-12-13,2775
Poland,2020-12-14,2779
Poland,2020-12-15,2717
Poland,2020-12-16,2754
Poland,2020-12-17,2715
Poland,2020-12-18,2597
Poland,2020-12-19,2578
Poland,2020-12-20,2533
Poland,2020-12-21,2514
Poland,2020-12-22,2474
Poland,2020-12-23,2341
Poland,2020-12-24,2462
Poland,2020-12-25,2280
Poland,2020-12-26,1865
Poland,2020-12-27,1778
Poland,2020-12-28,1728
Poland,2020-12-29,1730
Poland,2020-12-30,1823
Poland,2020-12-31,1803
Poland,2021-01-01,1959
Poland,2021-01-02,1993
Poland,2021-01-03,1998
Poland,2021-01-04,2013
Poland,2021-01-05,2043
Poland,2021-01-06,2031
Poland,2021-01-07,1685
Poland,2021-01-08,1617
Poland,2021-01-09,1953
Poland,2021-01-10,2069
Poland,2021-01-11,2102
Poland,2021-01-12,2087
Poland,2021-01-13,2015
Poland,2021-01-14,2210
Poland,2021-01-15,2264
Poland,2021-01-16,2195
Poland,2021-01-17,2160
Poland,2021-01-18,2137
Poland,2021-01-19,2102
Poland,2021-01-20,2064
Poland,2021-01-21,2102
Poland,2021-01-22,2062
Poland,2021-01-23,2039
Poland,2021-01-24,2007
Poland,2021-01-25,1993
Poland,2021-01-26,1966
Poland,2021-01-27,1912
Poland,2021-01-28,1882
Poland,2021-01-29,1872
Poland,2021-01-30,1829
Poland,2021-01-31,1817
Poland,2021-02-01,1821
Poland,2021-02-02,1810
Poland,2021-02-03,1842
Poland,2021-02-04,1897
Poland,2021-02-05,1929
Poland,2021-02-06,1909
Poland,2021-02-07,1904
Poland,2021-02-08,1907
Poland,2021-02-09,1881
Poland,2021-02-10,1820
Poland,2021-02-11,1832
Poland,2021-02-12,1711
Poland,2021-02-13,1712
Poland,2021-02-14,1717
Poland,2021-02-15,1697
Poland,2021-02-16,1666
Poland,2021-02-17,1585
Poland,2021-02-18,1402
Poland,2021-02-19,1396
Poland,2021-02-20,1366
Poland,2021-02-21,1362
Poland,2021-02-22,1354
Poland,2021-02-23,1405
Poland,2021-02-24,1498
Poland,2021-02-25,1511
Poland,2021-02-26,1529
Poland,2021-02-27,1578
Poland,2021-02-28,1598
Poland,2021-03-01,1605
Poland,2021-03-02,1574
Poland,2021-03-03,1511
Poland,2021-03-04,1514
Poland,2021-03-05,1518
Poland,2021-03-06,1460
Poland,2021-03-07,1472
Poland,2021-03-08,1480
Poland,2021-03-09,1546
Poland,2021-03-10,1635
Poland,2021-03-11,1721
Poland,2021-03-12,1809
Poland,2021-03-13,1907
Poland,2021-03-14,1891
Poland,2021-03-15,1887
Poland,2021-03-16,1977
Poland,2021-03-17,2032
Poland,2021-03-18,2013
Poland,2021-03-19,2081
Poland,2021-03-20,2087
Poland,2021-03-21,2117
Poland,2021-03-22,2154
Poland,2021-03-23,2178
Poland,2021-03-24,2300
Poland,2021-03-25,2464
Poland,2021-03-26,2488
Poland,2021-03-27,2587
Poland,2021-03-28,2578
Poland,2021-03-29,2561
Poland,2021-03-30,2626
Poland,2021-03-31,2704
Poland,2021-04-01,2805
Poland,2021-04-02,2859
Poland,2021-04-03,2982
Poland,2021-04-04,3055
Poland,2021-04-05,3071
Poland,2021-04-06,2670
Poland,2021-04-07,2655
Poland,2021-04-08,2988
Poland,2021-04-09,3259
Poland,2021-04-10,3437
Poland,2021-04-11,3478
Poland,2021-04-12,3475
Poland,2021-04-13,4059
Poland,2021-04-14,4224
Poland,2021-04-15,3952
Poland,2021-04-16,3779
Poland,2021-04-17,3646
Poland,2021-04-18,3608
Poland,2021-04-19,3648
Poland,2021-04-20,3605
Poland,2021-04-21,3542
Poland,2021-04-22,3554
Poland,2021-04-23,3498
Poland,2021-04-24,3395
Poland,2021-04-25,3381
Poland,2021-04-26,3302
Poland,2021-04-27,3161
Poland,2021-04-28,3057
Poland,2021-04-29,2904
Poland,2021-04-30,2794
Poland,2021-05-01,2704
Poland,2021-05-02,2655
Poland,2021-05-03,2670
Poland,2021-05-04,2238
Poland,2021-05-05,1951
Poland,2021-05-06,1920
Poland,2021-05-07,1944
Poland,2021-05-08,1942
Poland,2021-05-09,1945
Poland,2021-05-10,1930
Poland,2021-05-11,2221
Poland,2021-05-12,2215
Poland,2021-05-13,2047
Poland,2021-05-14,1883
Poland,2021-05-15,1760
Poland,2021-05-16,1668
Poland,2021-05-17,1657
Poland,2021-05-18,1583
Poland,2021-05-19,1569
Poland,2021-05-20,1477
Poland,2021-05-21,1379
Poland,2021-05-22,1272
Poland,2021-05-23,1263
Poland,2021-05-24,1269
Poland,2021-05-25,1175
Poland,2021-05-26,1055
Poland,2021-05-27,940
Poland,2021-05-28,866
Poland,2021-05-29,800
Poland,2021-05-30,810
Poland,2021-05-31,800
Poland,2021-06-01,760
Poland,2021-06-02,679
Poland,2021-06-03,635
Poland,2021-06-04,544
Poland,2021-06-05,457
Poland,2021-06-06,414
Poland,2021-06-07,415
Poland,2021-06-08,399
Poland,2021-06-09,379
Poland,2021-06-10,372
Poland,2021-06-11,414
Poland,2021-06-12,423
Poland,2021-06-13,421
Poland,2021-06-14,414
Poland,2021-06-15,371
Poland,2021-06-16,325
Poland,2021-06-17,287
Poland,2021-06-18,267
Poland,2021-06-19,261
Poland,2021-06-20,255
Poland,2021-06-21,255
Poland,2021-06-22,232
Poland,2021-06-23,205
Poland,2021-06-24,183
Poland,2021-06-25,171
Poland,2021-06-26,151
Poland,2021-06-27,151
Poland,2021-06-28,150
Poland,2021-06-29,147
Poland,2021-06-30,128
Poland,2021-07-01,127
Poland,2021-07-02,112
Poland,2021-07-03,109
Poland,2021-07-04,105
Poland,2021-07-05,106
Poland,2021-07-06,90
Poland,2021-07-07,91
Poland,2021-07-08,87
Poland,2021-07-09,83
Poland,2021-07-10,72
Poland,2021-07-11,72
Poland,2021-07-12,71
Poland,2021-07-13,74
Poland,2021-07-14,63
Poland,2021-07-15,56
Poland,2021-07-16,53
Poland,2021-07-17,53
Poland,2021-07-18,55
Poland,2021-07-19,55
Poland,2021-07-20,46
Poland,2021-07-21,43
Poland,2021-07-22,40
Poland,2021-07-23,30
Poland,2021-07-24,29
Poland,2021-07-25,27
Poland,2021-07-26,27
Poland,2021-07-27,30
Poland,2021-07-28,30
Poland,2021-07-29,26
Poland,2021-07-30,24
Poland,2021-07-31,20
Poland,2021-08-01,19
Poland,2021-08-02,19
Poland,2021-08-03,16
Poland,2021-08-04,17
Poland,2021-08-05,18
Poland,2021-08-06,22
Poland,2021-08-07,24
Poland,2021-08-08,24
Poland,2021-08-09,24
Poland,2021-08-10,20
Poland,2021-08-11,20
Poland,2021-08-12,16
Poland,2021-08-13,16
Poland,2021-08-14,14
Poland,2021-08-15,14
Poland,2021-08-16,14
Poland,2021-08-17,21
Poland,2021-08-18,18
Poland,2021-08-19,20
Poland,2021-08-20,18
Poland,2021-08-21,17
Poland,2021-08-22,17
Poland,2021-08-23,17
Poland,2021-08-24,18
Poland,2021-08-25,22
Poland,2021-08-26,21
Poland,2021-08-27,20
Poland,2021-08-28,24
Poland,2021-08-29,24
Poland,2021-08-30,24
Poland,2021-08-31,21
Poland,2021-09-01,29
Poland,2021-09-02,33
Poland,2021-09-03,35
Poland,2021-09-04,37
Poland,2021-09-05,37
Poland,2021-09-06,37
Poland,2021-09-07,45
Poland,2021-09-08,43
Poland,2021-09-09,42
Poland,2021-09-10,45
Poland,2021-09-11,46
Poland,2021-09-12,46
Poland,2021-09-13,46
Poland,2021-09-14,41
Poland,2021-09-15,51
Poland,2021-09-16,55
Poland,2021-09-17,55
Poland,2021-09-18,61
Poland,2021-09-19,62
Poland,2021-09-20,62
Poland,2021-09-21,69
Poland,2021-09-22,68
Poland,2021-09-23,72
Poland,2021-09-24,78
Poland,2021-09-25,84
Poland,2021-09-26,84
Poland,2021-09-27,84
Poland,2021-09-28,98
Poland,2021-09-29,100
Poland,2021-09-30,113
Poland,2021-10-01,115
Poland,2021-10-02,118
Poland,2021-10-03,123
Poland,2021-10-04,123
Poland,2021-10-05,140
Poland,2021-10-06,151
Poland,2021-10-07,153
Poland,2021-10-08,168
Poland,2021-10-09,174
Poland,2021-10-10,173
Poland,2021-10-11,173
Poland,2021-10-12,176
Poland,2021-10-13,183
Poland,2021-10-14,214
Poland,2021-10-15,232
Poland,2021-10-16,247
Poland,2021-10-17,243
Poland,2021-10-18,246
Poland,2021-10-19,261
Poland,2021-10-20,296
Poland,2021-10-21,282
Poland,2021-10-22,292
Poland,2021-10-23,323
Poland,2021-10-24,335
Poland,2021-10-25,332
Poland,2021-10-26,361
Poland,2021-10-27,419
Poland,2021-10-28,474
Poland,2021-10-29,517
Poland,2021-10-30,557
Poland,2021-10-31,553
Poland,2021-11-01,566
Poland,2021-11-02,482
Poland,2021-11-03,473
Poland,2021-11-04,622
Poland,2021-11-05,672
Poland,2021-11-06,743
Poland,2021-11-07,758
Poland,2021-11-08,748
Poland,2021-11-09,959
Poland,2021-11-10,1104
Poland,2021-11-11,1128
Poland,2021-11-12,1007
Poland,2021-11-13,1087
Poland,2021-11-14,1109
Poland,2021-11-15,1118
Poland,2021-11-16,1180
Poland,2021-11-17,1374
Poland,2021-11-18,1470
Poland,2021-11-19,1842
Poland,2021-11-20,1958
Poland,2021-11-21,1953
Poland,2021-11-22,1949
Poland,2021-11-23,2065
Poland,2021-11-24,2062
Poland,2021-11-25,2189
Poland,2021-11-26,2207
Poland,2021-11-27,2203
Poland,2021-11-28,2213
Poland,2021-11-29,2223
Poland,2021-11-30,2351
Poland,2021-12-01,2461
Poland,2021-12-02,2466
Poland,2021-12-03,2515
Poland,2021-12-04,2639
Poland,2021-12-05,2633
Poland,2021-12-06,2640
Poland,2021-12-07,2618
Poland,2021-12-08,2640
Poland,2021-12-09,2700
Poland,2021-12-10,2801
Poland,2021-12-11,2785
Poland,2021-12-12,2805
Poland,2021-12-13,2809
Poland,2021-12-14,2842
Poland,2021-12-15,2919
Poland,2021-12-16,2949
Poland,2021-12-17,2944
Poland,2021-12-18,3001
Poland,2021-12-19,3006
Poland,2021-12-20,3006
Poland,2021-12-21,3007
Poland,2021-12-22,3113
Poland,2021-12-23,3137
Poland,2021-12-24,3167
Poland,2021-12-25,2893
Poland,2021-12-26,2839
Poland,2021-12-27,2848
Poland,2021-12-28,2859
Poland,2021-12-29,2878
Poland,2021-12-30,2971
Poland,2021-12-31,3013
Poland,2022-01-01,3249
Poland,2022-01-02,3266
Poland,2022-01-03,3237
Poland,2022-01-04,3121
Poland,2022-01-05,2959
Poland,2022-01-06,2896
Poland,2022-01-07,2375
Poland,2022-01-08,2162
Poland,2022-01-09,2151
Poland,2022-01-10,2161
Poland,2022-01-11,2221
Poland,2022-01-12,2273
Poland,2022-01-13,2108
Poland,2022-01-14,2414
Poland,2022-01-15,2551
Poland,2022-01-16,2564
Poland,2022-01-17,2549
Poland,2022-01-18,2433
Poland,2022-01-19,2124
Poland,2022-01-20,1958
Poland,2022-01-21,1783
Poland,2022-01-22,1547
Poland,2022-01-23,1537
Poland,2022-01-24,1535
Poland,2022-01-25,1410
Poland,2022-01-26,1311
Poland,2022-01-27,1258
Poland,2022-01-28,1281
Poland,2022-01-29,1319
Poland,2022-01-30,1317
Poland,2022-01-31,1348
Poland,2022-02-01,1335
Poland,2022-02-02,1377
Poland,2022-02-03,1422
Poland,2022-02-04,1397
Poland,2022-02-05,1438
Poland,2022-02-06,1434
Poland,2022-02-07,1411
Poland,2022-02-08,1458
Poland,2022-02-09,1450
Poland,2022-02-10,1405
Poland,2022-02-11,1449
Poland,2022-02-12,1510
Poland,2022-02-13,1522
Poland,2022-02-14,1529
Poland,2022-02-15,1621
Poland,2022-02-16,1683
Poland,2022-02-17,1737
Poland,2022-02-18,1751
Poland,2022-02-19,1701
Poland,2022-02-20,1695
Poland,2022-02-21,1694
Poland,2022-02-22,1641
Poland,2022-02-23,1629
Poland,2022-02-24,1654
Poland,2022-02-25,1548
Poland,2022-02-26,1486
Poland,2022-02-27,1501
Poland,2022-02-28,1486
Poland,2022-03-01,1430
Poland,2022-03-02,1347
Poland,2022-03-03,1272
Poland,2022-03-04,1280
Poland,2022-03-05,1258
Poland,2022-03-06,1228
Poland,2022-03-07,1233
Poland,2022-03-08,1181
Poland,2022-03-09,1138
Poland,2022-03-10,1056
Poland,2022-03-11,971
Poland,2022-03-12,899
Poland,2022-03-13,899
Poland,2022-03-14,894
Poland,2022-03-15,855
Poland,2022-03-16,772
Poland,2022-03-17,795
Poland,2022-03-18,781
Poland,2022-03-19,773
Poland,2022-03-20,775
Poland,2022-03-21,777
Poland,2022-03-22,732
